code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open,etf_name,etf_grade,etf_score,relative_strength,quality_score,quick_profit_score,oversold_score,held,cost,position_pnl,event_note,signal,action,final_score,priority
688536,思瑞浦,模拟芯片,核心池,242.08,-9.33,267.0,267.0,239.01,267.0,130187.0,3.8,1.03,20260717161500,0.10968202929617794,-9.333333333333327,1.284465085142883,-9.333333333333327,芯片ETF,E,7.32,-2.33,66.23,0.0,57.9,False,0.0,0.0,,行业禁买,芯片ETF为E级，停止新增,57.9,1
603893,瑞芯微,芯片设计,核心池,202.0,-9.11,227.0,230.98,200.4,222.24,780734.0,8.6,1.44,20260717161431,0.052321778940483815,-12.546540826045538,0.7984031936127733,-11.013215859030833,芯片ETF,E,7.32,-2.11,67.79,0.0,57.49,False,0.0,0.0,,行业禁买,芯片ETF为E级，停止新增,57.49,1
300857,协创数据,AI服务器,核心池,212.76,-9.33,234.67,236.66,210.01,234.65,466557.0,4.32,1.15,20260717161406,0.10318949343339585,-10.09887602467675,1.309461454216465,-9.33651510631951,人工智能ETF,E,0.42,-0.35,67.34,0.0,56.84,False,0.0,0.0,,行业禁买,人工智能ETF为E级，停止新增,56.84,1
300607,拓斯达,机器人,核心池,32.06,-8.32,35.0,35.45,31.98,34.97,118724.0,10.56,0.96,20260717161436,0.02305475504322818,-9.562764456981665,0.250156347717323,-8.399999999999997,机器人ETF,E,15.19,-3.48,66.15,0.0,56.28,False,0.0,0.0,,行业禁买,机器人ETF为E级，停止新增,56.28,1
000938,紫光股份,AI服务器,核心池,35.13,-8.97,37.49,38.97,34.74,38.59,1470242.0,14.06,0.91,20260717161433,0.09219858156028389,-9.853733641262497,1.1226252158894612,-6.295012003200851,人工智能ETF,E,0.42,0.01,68.33,4.7,55.92,False,0.0,0.0,,行业禁买,人工智能ETF为E级，停止新增,55.92,1
000977,浪潮信息,AI服务器,核心池,77.4,-8.94,85.01,85.88,76.5,85.0,1221756.0,10.38,0.82,20260717161409,0.09594882729211153,-9.874243129948756,1.1764705882353121,-8.951888013174925,人工智能ETF,E,0.42,0.04,68.17,1.15,55.8,False,0.0,0.0,,行业禁买,人工智能ETF为E级，停止新增,55.8,1
002938,鹏鼎控股,PCB,核心池,93.89,-8.92,101.09,101.24,92.78,103.09,390006.0,1.76,0.83,20260717161427,0.13120567375886527,-7.259976293954951,1.1963785298555685,-7.122366208329211,通信ETF,E,0.0,1.05,67.18,6.74,55.51,False,0.0,0.0,,行业禁买,通信ETF为E级，停止新增,55.51,1
601138,工业富联,AI服务器,核心池,57.59,-8.62,62.02,62.44,56.82,63.02,920084.0,0.78,1.16,20260717161459,0.13701067615658424,-7.767456758488144,1.3551566349876865,-7.14285714285714,人工智能ETF,E,0.42,0.36,67.93,5.2,54.8,False,0.0,0.0,,行业禁买,人工智能ETF为E级，停止新增,54.8,1
300624,万兴科技,AI应用,核心池,45.71,-8.6,49.6,51.0,45.68,50.01,57391.0,6.99,1.18,20260717161448,0.005639097744361115,-10.372549019607845,0.06567425569177221,-7.842741935483877,人工智能ETF,E,0.42,0.38,65.52,1.51,54.36,False,0.0,0.0,,行业禁买,人工智能ETF为E级，停止新增,54.36,1
688981,中芯国际,晶圆制造,核心池,139.88,-7.85,150.01,155.51,139.02,151.8,1517166.0,5.15,1.02,20260717161452,0.0521528198908421,-10.050800591601828,0.6186160264709972,-6.752883141123922,半导体ETF,E,7.53,-0.17,68.36,5.3,53.84,False,0.0,0.0,,行业禁买,半导体ETF为E级，停止新增,53.84,1
