code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open
300017,网宿科技,自动发现,历史动态池,15.52,-2.14,15.92,16.03,15.27,15.86,203782.0,5.56,0.45,20260821143954,0.32894736842105193,-3.1815346225826713,1.6371971185330736,-2.5125628140703515
300285,国瓷材料,自动发现,历史动态池,67.96,8.01,64.42,69.48,63.73,62.92,865450.0,15.15,1.21,20260821143954,0.735652173913042,-2.1876799078871745,6.63737643182174,5.495187829866488
002353,杰瑞股份,自动发现,历史动态池,152.57,-0.44,152.47,157.23,150.58,153.25,183995.0,1.73,0.56,20260821143954,0.29924812030075,-2.9638109775488086,1.321556647629163,0.06558667278808716
000831,中国稀土,自动发现,历史动态池,56.3,-2.85,55.29,56.75,55.1,57.95,200613.0,3.38,0.71,20260821143954,0.7272727272727253,-0.7929515418502286,2.177858439201441,1.8267317778983605
301165,锐捷网络,自动发现,历史动态池,127.52,3.42,122.99,129.46,122.7,123.3,263649.0,1.87,0.81,20260821143954,0.7130177514792884,-1.4985323652093374,3.928280358598202,3.6832262785592373
301308,江波龙,自动发现,历史动态池,381.05,0.54,379.02,382.9,373.62,379.01,359431.0,3.36,0.61,20260821143954,0.800646551724141,-0.48315487072341234,1.9886515711150299,0.5355917893514972
002049,紫光国微,自动发现,历史动态池,62.71,-0.16,62.51,63.12,62.25,62.81,68083.0,1.29,0.43,20260821143954,0.5287356321839106,-0.6495564005069676,0.7389558232931748,0.3199488081906843
600363,联创光电,自动发现,历史动态池,18.26,-0.54,18.18,18.35,17.78,18.36,41330.0,5.06,0.59,20260821143953,0.842105263157895,-0.4904632152588517,2.699662542182235,0.44004400440045277
002138,顺络电子,自动发现,历史动态池,50.18,3.66,48.54,50.2,47.95,48.41,106568.0,2.82,0.61,20260821143954,0.9911111111111097,-0.03984063745020583,4.650677789363922,3.378656777915112
300738,奥飞数据,自动发现,历史动态池,20.91,-0.24,20.7,20.97,20.22,20.96,64941.0,3.2,0.47,20260821143954,0.9200000000000017,-0.28612303290413976,3.4124629080118707,1.0144927536231974
603986,兆易创新,自动发现,今日自动发现,409.01,1.37,405.0,411.0,400.1,403.5,1250828.0,4.6,0.62,20260821143952,0.8174311926605492,-0.48418491484185644,2.226943264183956,0.9901234567901263
688825,长鑫科技,自动发现,今日自动发现,58.25,1.18,57.21,59.56,57.21,57.57,1509506.0,5.74,0.67,20260821143953,0.44255319148936106,-2.1994627266621936,1.8178640097884946,1.8178640097884946
