code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open
688072,拓荆科技,自动发现,今日自动发现,688.14,0.9,680.0,702.91,670.0,682.03,456977.0,2.35,0.77,20260807143834,0.5512002430872076,-2.1012647422856356,2.7074626865671636,1.1970588235294066
000021,深科技,自动发现,今日自动发现,40.89,2.46,39.39,41.29,39.07,39.91,569875.0,8.94,1.04,20260807143833,0.8198198198198203,-0.968757568418499,4.658305605323787,3.8080731150038183
688347,华虹宏力,自动发现,今日自动发现,266.98,3.44,256.8,271.87,254.12,258.1,561550.0,5.22,0.91,20260807143832,0.7245070422535219,-1.7986537683451598,5.060601290728806,3.9641744548286617
688525,佰维存储,自动发现,今日自动发现,243.43,4.5,229.6,249.88,229.6,232.94,989315.0,8.71,1.13,20260807143833,0.681952662721894,-2.5812389947174608,6.023519163763069,6.023519163763069
301308,江波龙,自动发现,今日自动发现,382.07,4.3,364.0,390.0,361.63,366.33,883634.0,8.25,1.15,20260807143833,0.7204793796263657,-2.0333333333333314,5.652185935901333,4.96428571428571
000063,中兴通讯,自动发现,今日自动发现,34.63,-0.2,34.78,35.38,34.49,34.7,503142.0,3.59,1.21,20260807143833,0.1573033707865174,-2.119841718485016,0.4059147579008382,-0.43128234617595407
603019,中科曙光,自动发现,今日自动发现,88.56,0.87,87.34,89.45,86.59,87.8,412983.0,3.2,1.03,20260807143834,0.6888111888111885,-0.9949692565679125,2.2750895022519924,1.3968399358827543
300757,罗博特科,自动发现,今日自动发现,477.99,1.51,479.0,491.0,470.19,470.9,350883.0,4.5,0.85,20260807143833,0.37481979817395533,-2.6496945010183293,1.6589038473808548,-0.2108559498956164
600378,昊华科技,自动发现,今日自动发现,49.14,1.82,47.05,50.23,46.9,48.26,467202.0,9.0,1.75,20260807143831,0.6726726726726736,-2.1700179175791257,4.7761194029850795,4.442082890541976
600487,亨通光电,自动发现,今日自动发现,59.05,5.16,56.1,60.29,55.8,56.15,1531552.0,10.67,1.16,20260807143832,0.7238307349665921,-2.056725825178307,5.824372759856633,5.258467023172897
