code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open
600105,永鼎股份,自动发现,今日自动发现,37.5,2.6,35.6,38.23,35.39,36.55,650197.0,12.05,0.8,20260806143924,0.742957746478874,-1.909495160868424,5.962136196665724,5.3370786516853785
000426,兴业银锡,自动发现,今日自动发现,37.36,2.92,38.11,38.91,36.94,36.3,465469.0,6.91,1.88,20260806143924,0.2131979695431482,-3.9835517861732117,1.1369788846778528,-1.9679874048806112
300476,胜宏科技,自动发现,今日自动发现,250.18,5.85,228.01,260.53,227.0,236.35,1727337.0,8.03,1.64,20260806143924,0.691321204891143,-3.972671093540081,10.211453744493394,9.723257751852987
301217,铜冠铜箔,自动发现,今日自动发现,97.7,2.95,94.77,101.93,93.0,94.9,451062.0,5.56,1.39,20260806143924,0.5263157894736842,-4.149906798783487,5.053763440860215,3.091695684288287
300475,香农芯创,自动发现,今日自动发现,151.75,0.26,145.01,156.38,144.44,151.35,431685.0,6.38,0.88,20260806143924,0.6122278056951427,-2.960736667092978,5.0609249515369825,4.647955313426677
300857,协创数据,自动发现,今日自动发现,247.48,-1.74,244.14,257.89,241.86,251.86,663302.0,5.43,0.91,20260806143924,0.3505926388022449,-4.036604753964868,2.323658314727517,1.368067502252801
301526,国际复材,自动发现,今日自动发现,34.96,2.25,32.89,36.39,32.89,34.19,798893.0,16.35,0.86,20260806143924,0.5914285714285715,-3.929651003022805,6.2937062937062915,6.2937062937062915
600549,厦门钨业,自动发现,今日自动发现,55.86,3.98,55.87,58.28,54.0,53.72,763415.0,8.8,2.24,20260806143925,0.4345794392523362,-4.152367879203844,3.44444444444445,-0.017898693395379528
300223,北京君正,自动发现,今日自动发现,136.03,0.0,130.0,139.97,129.0,136.03,527400.0,9.3,0.81,20260806143924,0.6408386508659983,-2.8148889047653003,5.449612403100779,4.638461538461547
002409,雅克科技,自动发现,今日自动发现,143.68,2.18,135.03,148.17,135.02,140.62,510727.0,11.24,0.94,20260806143924,0.6585551330798488,-3.0303030303030165,6.4138646126499665,6.405983855439534
000636,风华高科,自动发现,今日自动发现,57.68,-0.21,56.01,58.6,54.8,57.8,1114552.0,16.94,0.95,20260806143924,0.7578947368421051,-1.5699658703071662,5.2554744525547425,2.9816104267095245
600988,赤峰黄金,自动发现,今日自动发现,41.36,1.27,43.53,43.6,41.08,40.84,345141.0,4.91,1.25,20260806143926,0.11111111111111142,-5.137614678899083,0.6815968841285436,-4.985067769354467
001309,德明利,自动发现,今日自动发现,384.31,-0.5,371.34,397.51,367.0,386.24,794903.0,12.62,0.75,20260806143924,0.5673549655850543,-3.3206711780835674,4.716621253405995,3.4927559648839424
600489,中金黄金,自动发现,今日自动发现,25.0,3.09,25.49,25.93,24.78,24.25,384384.0,3.12,1.78,20260806143923,0.1913043478260862,-3.586579251831856,0.8878127522195189,-1.922322479403682
002185,华天科技,自动发现,今日自动发现,17.1,3.07,16.1,17.66,16.09,16.59,740159.0,13.12,1.3,20260806143924,0.6433121019108289,-3.171007927519809,6.277190801740229,6.211180124223592
002008,大族激光,自动发现,今日自动发现,94.8,0.0,92.3,98.03,90.75,94.8,371633.0,4.09,0.84,20260806143924,0.5563186813186809,-3.294909721513828,4.46280991735537,2.7085590465872222
603893,瑞芯微,自动发现,今日自动发现,202.1,1.56,196.0,209.2,195.01,199.0,326883.0,3.83,0.77,20260806143927,0.49964763918252325,-3.3938814531548678,3.635710989180052,3.112244897959182
688048,长光华芯,自动发现,今日自动发现,265.3,2.43,250.08,277.98,249.3,259.0,380886.0,8.19,0.92,20260806143927,0.5578800557880055,-4.561479243111021,6.417970316887289,6.086052463211766
603259,药明康德,自动发现,今日自动发现,142.15,-3.63,148.82,149.37,141.45,147.5,1029459.0,2.88,1.01,20260806143926,0.08838383838384035,-4.833634598647651,0.494874513962551,-4.481924472517129
000960,锡业股份,自动发现,今日自动发现,39.0,1.04,39.3,40.3,38.11,38.6,334517.0,5.19,1.44,20260806143924,0.40639269406392764,-3.2258064516129004,2.3353450537916487,-0.7633587786259444
603083,剑桥科技,自动发现,今日自动发现,152.37,1.88,145.02,155.77,143.8,149.56,350354.0,8.48,0.89,20260806143926,0.7159565580618207,-2.1827052705912564,5.95966620305981,5.068266446007441
688766,普冉股份,自动发现,今日自动发现,370.51,-0.9,350.01,381.0,347.77,373.88,531527.0,9.87,0.74,20260806143926,0.6843213963286187,-2.7532808398950115,6.538804382206642,5.8569755149852964
688120,华海清科,自动发现,今日自动发现,243.85,0.35,235.0,250.0,230.2,243.0,348412.0,2.92,0.78,20260806143926,0.6893939393939393,-2.4600000000000066,5.929626411815825,3.765957446808499
600703,三安光电,自动发现,今日自动发现,13.63,2.1,13.14,13.98,13.11,13.35,322103.0,4.72,1.5,20260806143926,0.5977011494252882,-2.5035765379113006,3.966437833714731,3.729071537290718
300274,阳光电源,自动发现,今日自动发现,106.18,-1.91,107.0,109.0,104.76,108.25,485315.0,2.86,1.09,20260806143924,0.3349056603773593,-2.587155963302745,1.3554791905307395,-0.766355140186914
300059,东方财富,自动发现,今日自动发现,19.99,-1.82,20.2,20.35,19.9,20.36,506389.0,1.89,0.98,20260806143924,0.19999999999999843,-1.7690417690417792,0.45226130653266416,-1.0396039603960405
002851,麦格米特,自动发现,今日自动发现,120.65,3.56,115.85,123.37,112.5,116.5,378183.0,6.49,1.01,20260806143924,0.7497700091996322,-2.2047499392072623,7.244444444444453,4.14328873543377
600547,山东黄金,自动发现,今日自动发现,29.95,3.45,30.53,30.72,29.35,28.95,350407.0,3.22,1.78,20260806143924,0.4379562043795613,-2.506510416666663,2.044293015332199,-1.8997707173272205
688361,中科飞测,自动发现,今日自动发现,345.02,1.0,329.01,356.28,327.01,341.6,317636.0,2.65,0.76,20260806143925,0.61530577382986,-3.1604356124396493,5.507476835570779,4.866113491991131
002202,金风科技,自动发现,今日自动发现,20.73,2.83,20.1,21.58,20.09,20.16,339306.0,4.84,1.5,20260806143924,0.4295302013422827,-3.938832252085256,3.1856645097063208,3.1343283582089487
601288,农业银行,自动发现,今日自动发现,6.5,0.31,6.49,6.53,6.41,6.48,357810.0,0.17,1.03,20260806143925,0.7499999999999981,-0.45941807044410643,1.4040561622464809,0.15408320493066618
688521,芯原股份,自动发现,今日自动发现,215.68,0.24,210.0,220.2,207.0,215.16,338129.0,3.0,0.79,20260806143925,0.6575757575757587,-2.052679382379652,4.193236714975845,2.7047619047618987
688126,沪硅产业,自动发现,今日自动发现,25.7,0.78,24.7,26.15,24.52,25.5,311131.0,4.29,1.34,20260806143927,0.7239263803680984,-1.7208413001912004,4.812398042414356,4.048582995951411
688313,仕佳光子,自动发现,今日自动发现,117.63,2.64,112.6,120.48,111.2,114.61,348273.0,6.62,0.91,20260806143927,0.6928879310344819,-2.365537848605581,5.782374100719423,4.467140319715801
600498,烽火通信,自动发现,今日自动发现,37.43,1.44,36.16,38.37,36.16,36.9,305969.0,6.44,1.17,20260806143924,0.5746606334841641,-2.4498305968204237,3.5121681415929196,3.5121681415929196
600667,太极实业,自动发现,今日自动发现,18.97,2.82,17.8,19.6,17.75,18.45,783883.0,20.03,1.21,20260806143925,0.6594594594594584,-3.214285714285725,6.873239436619705,6.57303370786515
300620,光库科技,自动发现,今日自动发现,273.6,4.84,250.62,288.58,249.49,260.98,528671.0,7.91,1.41,20260806143924,0.6167817856229222,-5.190934922725054,9.663713976512089,9.169260234618148
603019,中科曙光,自动发现,今日自动发现,87.71,-1.06,87.0,88.96,86.25,88.65,367500.0,2.87,0.84,20260806143926,0.5387453874538735,-1.4051258992805793,1.6927536231883922,0.8160919540229905
601398,工商银行,自动发现,今日自动发现,7.56,0.53,7.54,7.58,7.46,7.52,342518.0,0.17,0.87,20260806143927,0.8333333333333296,-0.26385224274406704,1.3404825737265424,0.2652519893899141
002436,兴森科技,自动发现,今日自动发现,31.26,2.46,29.66,32.2,29.59,30.51,333446.0,7.08,0.91,20260806143924,0.6398467432950191,-2.9192546583850953,5.643798580601556,5.394470667565754
600460,士兰微,自动发现,今日自动发现,30.99,1.21,29.9,31.7,29.8,30.62,293113.0,5.71,1.04,20260806143926,0.6263157894736835,-2.2397476340694,3.993288590604016,3.645484949832767
688825,长鑫科技,自动发现,今日自动发现,51.84,-4.53,52.96,53.23,51.13,54.3,2688203.0,11.48,0.83,20260806143927,0.3380952380952394,-2.611309411985707,1.3886172501466953,-2.114803625377637
605376,博迁新材,自动发现,今日自动发现,161.14,2.21,160.0,164.6,155.98,157.65,318127.0,7.57,1.19,20260806143927,0.5986078886310898,-2.10206561360875,3.3081164251827166,0.7124999999999826
300433,蓝思科技,自动发现,今日自动发现,34.74,-1.0,34.3,35.58,34.24,35.09,353765.0,2.05,0.96,20260806143924,0.37313432835821,-2.360876897133213,1.4602803738317682,1.2827988338192542
301165,锐捷网络,自动发现,今日自动发现,121.19,4.91,109.49,125.45,108.6,115.52,383008.0,2.96,1.21,20260806143924,0.747181008902077,-3.395775209246721,11.59300184162062,10.68590738880264
600362,江西铜业,自动发现,今日自动发现,46.14,-1.05,47.75,47.85,45.71,46.63,344034.0,3.54,1.43,20260806143925,0.20093457943925214,-3.573667711598749,0.9407131918617306,-3.3717277486911
002080,中材科技,自动发现,今日自动发现,51.3,5.1,48.76,52.11,47.68,48.81,367158.0,4.35,1.43,20260806143924,0.8171557562076744,-1.5544041450777257,7.592281879194629,5.209187858900743
300346,南大光电,自动发现,今日自动发现,55.0,3.48,51.99,55.78,51.95,53.15,354030.0,9.92,1.26,20260806143924,0.7963446475195819,-1.3983506633201914,5.871029836381125,5.789574918253515
