code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open,etf_name,etf_grade,etf_score,relative_strength,quality_score,quick_profit_score,oversold_score,explosion_index,explosion_reason,held,cost,position_pnl,event_note,event_risk_value,event_hard_veto,event_unknown,signal,action,final_score,priority,life_stage,coach_score,candidate_grade,recommend_reasons,deduct_reasons,human_adjust,coach_action,coach_priority
603986,兆易创新,自动发现,今日自动发现,395.51,3.63,367.0,398.5,367.0,381.66,1534314.0,5.93,0.82,20260825153009,0.9050793650793648,-0.750313676286074,7.768392370572208,7.768392370572208,,C,50.0,3.63,48.37,64.85,0.0,8.0,事件风险+8,False,0.0,0,近期业绩公告：兆易创新:兆易创新关于召开2026年半年度业绩说明会的公告；近期业绩公告：兆易创新:兆易创新2026年半年度报告摘要；近期业绩公告：兆易创新:兆易创新2026年半年度报告,8.0,False,False,回避,当前无优势,64.85,0,未知,52.85,C,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,普通观察：当前不买，保留跟踪,3
688256,寒武纪,国产AI芯片,核心池,1010.48,4.28,970.0,1029.24,953.0,969.05,1258852.0,2.0,0.89,20260825153008,0.7539349422875132,-1.8227041312036008,6.0314795383001,4.17319587628866,科创芯片ETF,C,57.96,4.63,68.2,63.0,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,63.0,0,震荡,51.0,C,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；基础质量得分较好,市场风险较高,0.0,普通观察：当前不买，保留跟踪,3
601869,长飞光纤,自动发现,今日自动发现,394.5,4.04,360.0,411.11,345.01,379.19,806665.0,5.14,1.57,20260825153009,0.7487140695915279,-4.040281189949169,14.344511753282507,9.583333333333343,,C,50.0,4.04,47.81,61.97,0.0,16.0,事件风险+8；距日内高点较远,False,0.0,0,近期业绩公告：长飞光纤:长飞光纤光缆股份有限公司2026年半年度报告；近期业绩公告：长飞光纤:长飞光纤光缆股份有限公司2026年半年度报告摘要,8.0,False,False,回避,当前无优势,61.97,0,未知,49.97,C,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,普通观察：当前不买，保留跟踪,3
603186,华正新材,自动发现,今日自动发现,174.65,5.67,164.0,175.0,163.26,165.28,439011.0,16.46,0.9,20260825153010,0.9701873935264059,-0.20000000000000018,6.976601739556543,6.4939024390243905,,C,50.0,5.67,55.28,71.25,0.0,10.0,换手率偏高,False,0.0,0,,0.0,False,False,回避,当前无优势,71.25,0,未知,49.25,C,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接,接近追高区；市场风险较高；人工设置禁止追高,0.0,普通观察：当前不买，保留跟踪,3
603259,药明康德,自动发现,今日自动发现,161.0,3.31,154.13,161.29,154.1,155.84,935663.0,2.39,0.93,20260825153009,0.9596662030598064,-0.1798003596007125,4.47761194029852,4.4572763251800485,,C,50.0,3.31,47.94,60.27,0.0,8.0,事件风险+8,False,0.0,0,公告接口暂时失败，采用72小时内缓存；近期业绩公告：药明康德:关于召开2026年半年度业绩说明会的公告,8.0,False,False,回避,当前无优势,60.27,0,未知,48.27,C,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,普通观察：当前不买，保留跟踪,3
600522,中天科技,自动发现,今日自动发现,33.89,4.18,31.8,34.65,31.31,32.53,838540.0,7.38,1.21,20260825153009,0.7724550898203598,-2.1933621933621916,8.240178856595337,6.57232704402515,,C,50.0,4.18,55.85,60.22,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,60.22,0,未知,48.22,C,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,普通观察：当前不买，保留跟踪,3
600498,烽火通信,自动发现,今日自动发现,40.66,3.94,37.89,41.78,37.33,39.12,449887.0,8.86,1.29,20260825153009,0.7483146067415721,-2.6807084729535746,8.920439324939732,7.310636051728681,,C,50.0,3.94,55.31,60.04,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,60.04,0,未知,48.04,C,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,普通观察：当前不买，保留跟踪,3
600536,中国软件,软件,核心池,32.55,-1.96,33.0,33.2,32.19,33.2,80970.0,2.95,0.45,20260825153009,0.3564356435643541,-1.957831325301218,1.1183597390493905,-1.3636363636363669,云计算ETF,D,30.05,-2.33,65.82,14.64,0.0,20.0,所属ETF为D级,True,0.0,0,,0.0,False,False,持仓减法,行业弱且个股更弱；反弹优先减1手,14.64,3,退潮,0.0,持仓,当日未明显追高；基础质量得分较好,弱于行业；所属行业偏弱；板块处于退潮阶段；市场风险较高,0.0,行业弱且个股更弱；反弹优先减1手,2
002636,金安国纪,自动发现,今日自动发现,64.06,5.94,58.83,66.52,57.8,60.47,346300.0,7.56,1.34,20260825153000,0.7178899082568814,-3.698135898977739,10.830449826989618,8.890022097569283,,C,50.0,5.94,55.08,67.17,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,67.17,0,未知,45.17,D,明显强于行业；量能较健康；开盘后仍有承接,接近追高区；市场风险较高；人工设置禁止追高,0.0,禁止追入/暂时回避,1
300139,晓程科技,自动发现,历史动态池,55.02,-5.67,57.75,58.47,54.03,58.33,344123.0,26.44,1.07,20260825153000,0.22297297297297353,-5.9004617752693616,1.8323153803442516,-4.727272727272725,,C,50.0,-5.67,55.07,7.68,56.17,48.0,当日大跌，进入风险观察；换手率过高,False,0.0,0,,0.0,False,False,回避,当前无优势,56.17,0,未知,44.17,D,量能较健康；当日未明显追高,爆雷指数偏高；弱于行业；市场风险较高,0.0,禁止追入/暂时回避,1
