code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open,etf_name,etf_grade,etf_score,relative_strength,quality_score,quick_profit_score,oversold_score,explosion_index,explosion_reason,held,cost,position_pnl,event_note,event_risk_value,event_hard_veto,event_unknown,signal,action,final_score,priority,life_stage,coach_score,candidate_grade,recommend_reasons,deduct_reasons,human_adjust,coach_action,coach_priority
300604,长川科技,自动发现,今日自动发现,299.98,5.98,280.51,300.58,280.51,283.05,321207.0,2.24,2.2,20260817103400,0.9701046337817655,-0.19961407944639742,6.940929022138254,6.940929022138254,,C,50.0,5.98,55.01,99.66,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,99.66,0,未知,92.66,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；市场总体风险较低,接近追高区；人工设置禁止追高,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
688048,长光华芯,自动发现,今日自动发现,326.0,4.49,315.74,328.88,309.0,312.0,163173.0,2.91,1.62,20260817103358,0.8551307847082497,-0.8756993432254889,5.501618122977336,3.2495090897573853,,C,50.0,4.49,54.43,88.33,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,88.33,0,未知,91.33,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
688072,拓荆科技,自动发现,今日自动发现,713.0,3.6,688.0,716.58,681.82,688.2,208815.0,1.05,1.74,20260817103400,0.8970080552359021,-0.4995952998967379,4.573054471854743,3.6337209302325535,,C,50.0,3.6,54.64,87.18,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,87.18,0,未知,90.18,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
002185,华天科技,自动发现,今日自动发现,18.77,4.39,18.0,18.8,17.93,17.98,361795.0,5.89,2.56,20260817103357,0.965517241379309,-0.15957446808511078,4.684885666480754,4.27777777777778,,C,50.0,4.39,55.12,86.94,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,86.94,0,未知,89.94,A,明显强于行业；价格接近日内强势区；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
603986,兆易创新,自动发现,今日自动发现,435.8,4.39,423.95,439.9,420.23,417.48,1323331.0,4.57,2.25,20260817103358,0.7915607524148462,-0.9320300068197285,3.7051138662161254,2.795140936431184,,C,50.0,4.39,56.24,86.68,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,86.68,0,未知,89.68,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
600667,太极实业,自动发现,今日自动发现,23.96,4.4,22.5,24.14,22.21,22.95,535487.0,11.04,2.14,20260817103400,0.9067357512953369,-0.7456503728251906,7.87933363349842,6.4888888888889,,C,50.0,4.4,20.46,86.66,0.0,35.0,事件风险+35,False,0.0,0,减持风险：太极实业:董事、高级管理人员提前终止减持计划暨减持股份结果公告,35.0,False,False,回避,当前无优势,86.66,0,未知,89.66,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
688627,精智达,自动发现,今日自动发现,522.24,4.66,507.0,530.75,498.6,498.99,154235.0,3.2,2.07,20260817103358,0.7353032659409021,-1.60339142722562,4.741275571600467,3.005917159763305,,C,50.0,4.66,54.38,86.36,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,86.36,0,未知,89.36,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
300346,南大光电,自动发现,今日自动发现,60.66,3.32,58.8,60.84,58.51,58.71,146824.0,3.72,1.91,20260817103400,0.922746781115877,-0.2958579881656931,3.674585540933162,3.1632653061224536,,C,50.0,3.32,54.33,86.14,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,86.14,0,未知,89.14,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
002409,雅克科技,自动发现,今日自动发现,155.9,3.09,151.16,156.35,149.88,151.22,207945.0,4.25,1.69,20260817103400,0.9304482225656895,-0.28781579788934586,4.016546570589807,3.1357501984652147,,C,50.0,3.09,54.64,85.67,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,85.67,0,未知,88.67,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
000021,深科技,自动发现,今日自动发现,41.88,4.1,40.26,41.96,40.26,40.23,318677.0,4.9,2.61,20260817103400,0.9529411764705893,-0.19065776930409228,4.023845007451565,4.023845007451565,,C,50.0,4.1,55.01,85.55,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,85.55,0,未知,88.55,A,明显强于行业；价格接近日内强势区；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
