code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open,etf_name,etf_grade,etf_score,relative_strength,quality_score,quick_profit_score,oversold_score,held,cost,position_pnl,event_note,signal,action,final_score,priority
300136,信维通信,自动发现,今日自动发现,63.18,-9.11,72.5,72.96,60.44,69.51,536238.0,9.84,1.15,20260720161442,0.2188498402555913,-13.404605263157887,4.533421575115826,-12.855172413793102,,C,50.0,-9.11,55.46,0.0,66.3,False,0,0,,回避,当前无优势,66.3,0
600536,中国软件,软件,核心池,34.43,5.45,32.01,35.89,31.36,32.65,190963.0,6.76,1.26,20260720161440,0.6777041942604856,-4.067985511284478,9.789540816326525,7.560137457044669,云计算ETF,A,80.14,1.95,66.56,66.16,0.0,False,0,0,,回避,当前无优势,66.16,0
002896,中大力德,机器人,核心池,61.8,-8.15,67.28,68.0,60.55,67.28,69083.0,5.5,1.29,20260720161406,0.16778523489932878,-9.11764705882353,2.064409578860449,-8.145065398335316,机器人ETF,C,57.26,-12.34,61.68,0.0,65.72,False,0,0,2026-07-16公告：中大力德:关于控股股东及其一致行动人股份减持计划提前结束暨减持结果的公告,回避,当前无优势,65.72,0
688017,绿的谐波,机器人,核心池,300.88,-7.73,331.1,335.89,287.0,326.1,464513.0,8.16,1.2,20260720161447,0.28390263857639597,-10.4230551668701,4.8362369337979105,-9.127151917849597,机器人ETF,C,57.26,-11.92,67.33,0.0,65.37,False,0,0,,回避,当前无优势,65.37,0
601728,中国电信,通信运营,核心池,6.24,3.83,6.01,6.24,5.92,6.01,162535.0,0.34,2.06,20260720161500,1.0,0.0,5.405405405405417,3.8269550748752046,,C,50.0,3.83,66.42,65.24,0.0,False,0,0,,回避,当前无优势,65.24,0
688041,海光信息,国产算力,核心池,320.12,5.0,311.0,320.99,299.92,304.88,1129680.0,1.57,1.09,20260720161438,0.9587090650213571,-0.2710364808872545,6.735129367831427,2.9324758842443677,人工智能ETF,B,67.93,2.2,68.11,65.21,0.0,False,0,0,,回避,当前无优势,65.21,0
300666,江丰电子,自动发现,今日自动发现,199.0,-8.73,225.0,229.0,190.1,218.04,486892.0,10.59,0.99,20260720161451,0.22879177377892043,-13.100436681222705,4.681746449237245,-11.555555555555552,,C,50.0,-8.73,55.37,0.0,65.15,False,0,0,,回避,当前无优势,65.15,0
600760,中航沈飞,军工,核心池,41.99,4.43,40.59,42.27,40.5,40.21,122118.0,1.03,1.78,20260720161458,0.8418079096045195,-0.6624083274189729,3.6790123456790225,3.449125400344899,军工ETF,C,48.86,5.09,66.17,64.99,0.0,False,0,0,,回避,当前无优势,64.99,0
002432,九安医疗,自动发现,今日自动发现,72.5,-8.46,87.12,87.12,71.55,79.2,751870.0,19.74,2.99,20260720161430,0.06101477199743111,-16.781450872359972,1.327742837176804,-16.781450872359972,,C,50.0,-8.46,55.75,0.0,64.4,False,0,0,,回避,当前无优势,64.4,0
601857,中国石油,自动发现,今日自动发现,11.01,7.0,10.37,11.11,10.36,10.29,409857.0,0.23,1.59,20260720161457,0.8666666666666671,-0.9000900090008979,6.274131274131278,6.171648987463851,,C,50.0,7.0,55.23,64.37,0.0,False,0,0,,回避,当前无优势,64.37,0
603288,海天味业,食品消费,核心池,37.0,2.78,36.01,37.0,35.72,36.0,118479.0,0.58,1.24,20260720161458,1.0,0.0,3.5834266517357216,2.7492363232435535,沪深300ETF,A,71.21,1.45,66.15,64.34,0.0,False,0,0,,回避,当前无优势,64.34,0
300900,广联航空,低空经济,核心池,22.65,-8.0,25.32,25.6,22.03,24.62,46680.0,7.71,0.76,20260720161442,0.17366946778711412,-11.52343750000001,2.814344076259645,-10.545023696682476,军工ETF,C,48.86,-7.34,65.34,0.0,64.34,False,0,0,,回避,当前无优势,64.34,0
601398,工商银行,银行,核心池,7.74,2.25,7.5,7.74,7.48,7.57,476473.0,0.23,1.2,20260720161432,1.0,0.0,3.475935828876997,3.200000000000003,沪深300ETF,A,71.21,0.92,67.36,63.74,0.0,False,0,0,,回避,当前无优势,63.74,0
000333,美的集团,家电消费,核心池,84.3,1.92,81.23,84.5,81.11,82.71,457195.0,0.8,1.31,20260720161409,0.9410029498525065,-0.2366863905325478,3.9329305880902554,3.7793918503016055,沪深300ETF,A,71.21,0.59,71.32,63.39,0.0,False,0,0,2026-07-20公告：美的集团:关于以集中竞价交易方式回购A股股份进展情况的公告,回避,当前无优势,63.39,0
300408,三环集团,自动发现,今日自动发现,91.02,-8.07,102.84,104.0,87.8,99.01,792680.0,4.51,1.17,20260720161457,0.19876543209876532,-12.48076923076924,3.667425968109339,-11.493582263710621,,C,50.0,-8.07,55.8,0.0,63.23,False,0,0,,回避,当前无优势,63.23,0
000568,泸州老窖,白酒消费,核心池,87.68,6.33,83.5,88.43,83.5,82.46,255099.0,2.0,1.69,20260720161457,0.8478701825557812,-0.8481284631912223,5.005988023952113,5.005988023952113,酒ETF,S,88.07,1.73,66.81,63.15,0.0,False,0,0,,回避,当前无优势,63.15,0
600036,招商银行,银行,核心池,38.91,2.34,37.95,38.91,37.89,38.02,553418.0,0.69,1.49,20260720161500,1.0,0.0,2.692003167062529,2.529644268774689,沪深300ETF,A,71.21,1.01,67.49,63.09,0.0,False,0,0,,回避,当前无优势,63.09,0
600547,山东黄金,黄金,核心池,24.42,2.78,23.65,24.55,23.54,23.76,166912.0,1.91,1.07,20260720161431,0.8712871287128725,-0.5295315682281032,3.738317757009346,3.2558139534883956,黄金ETF,B,61.62,2.7,66.44,63.03,0.0,False,0,0,,回避,当前无优势,63.03,0
600050,中国联通,通信运营,核心池,4.4,3.29,4.26,4.4,4.26,4.26,140202.0,1.04,1.86,20260720161451,1.0,0.0,3.2863849765258246,3.2863849765258246,,C,50.0,3.29,66.29,62.97,0.0,False,0,0,,回避,当前无优势,62.97,0
300002,神州泰岳,AI应用,核心池,8.19,4.07,7.87,8.23,7.81,7.87,51177.0,3.45,0.95,20260720161457,0.9047619047619028,-0.486026731470246,4.865556978233032,4.066073697585759,人工智能ETF,B,67.93,1.27,65.42,62.73,0.0,False,0,0,,回避,当前无优势,62.73,0
300759,康龙化成,自动发现,今日自动发现,37.28,5.07,34.98,38.1,34.5,35.48,444298.0,8.51,0.94,20260720161415,0.7722222222222223,-2.1522309711286103,8.057971014492749,6.575185820468854,,C,50.0,5.07,55.3,62.56,0.0,False,0,0,,回避,当前无优势,62.56,0
000657,中钨高新,自动发现,今日自动发现,56.04,-7.77,63.79,64.0,54.68,60.76,442637.0,5.18,1.15,20260720161427,0.1459227467811158,-12.437500000000002,2.4871982443306573,-12.149239692741808,,C,50.0,-7.77,55.29,0.0,62.25,False,0,0,,回避,当前无优势,62.25,0
601127,赛力斯,新能源车,核心池,55.61,2.41,54.3,55.78,54.24,54.3,145969.0,1.7,0.73,20260720161442,0.8896103896103884,-0.3047687343133765,2.5258112094395324,2.4125230202578285,新能源车ETF,C,55.65,4.73,70.33,61.94,0.0,False,0,0,2026-07-20公告：赛力斯:关于公司董事、高级管理人员及骨干团队增持A股及H股股份结果公告,回避,当前无优势,61.94,0
603993,洛阳钼业,有色金属,核心池,17.99,3.33,17.7,18.19,17.41,17.41,461961.0,1.48,1.05,20260720161456,0.7435897435897403,-1.0995052226498214,3.3314187248707494,1.6384180790960379,有色金属ETF,B,59.47,4.0,67.33,61.6,0.0,False,0,0,,回避,当前无优势,61.6,0
300033,同花顺,金融科技,核心池,224.91,4.34,217.0,229.0,217.0,215.56,421499.0,4.29,1.13,20260720161430,0.6591666666666663,-1.7860262008733585,3.645161290322574,3.645161290322574,大数据ETF,A,75.1,1.47,67.25,61.21,0.0,False,0,0,,回避,当前无优势,61.21,0
002439,启明星辰,网络安全,核心池,13.52,3.05,13.12,13.54,13.08,13.12,53635.0,5.52,1.25,20260720161430,0.9565217391304356,-0.1477104874446078,3.3639143730886722,3.0487804878048808,,C,50.0,3.05,65.46,61.06,0.0,False,0,0,,回避,当前无优势,61.06,0
601688,华泰证券,券商,核心池,20.47,3.02,19.98,20.57,19.92,19.87,187763.0,1.27,1.21,20260720161436,0.8461538461538436,-0.4861448711716121,2.7610441767068172,2.452452452452447,证券ETF,A,73.04,1.11,66.55,61.0,0.0,False,0,0,,回避,当前无优势,61.0,0
601012,隆基绿能,光伏,核心池,12.0,2.13,11.75,12.03,11.7,11.75,146238.0,1.63,1.16,20260720161446,0.9090909090909111,-0.24937655860348684,2.564102564102577,2.127659574468077,光伏ETF,C,49.24,3.64,66.33,60.5,0.0,False,0,0,,回避,当前无优势,60.5,0
300454,深信服,网络安全,核心池,113.02,5.15,112.6,114.79,107.2,107.48,265182.0,8.28,1.22,20260720161400,0.7667984189723308,-1.541946162557728,5.429104477611935,0.3730017761989446,,C,50.0,5.15,66.85,60.12,0.0,False,0,0,,回避,当前无优势,60.12,0
600588,用友网络,软件,核心池,9.14,3.63,8.93,9.23,8.86,8.82,59249.0,1.92,1.15,20260720161448,0.7567567567567578,-0.9750812567713929,3.1602708803611934,2.3516237402015694,云计算ETF,A,80.14,0.13,65.55,58.81,0.0,False,0,0,,回避,当前无优势,58.81,0
600309,万华化学,自动发现,今日自动发现,71.99,2.78,70.07,71.99,68.88,70.04,427421.0,1.93,1.52,20260720161433,1.0,0.0,4.5150987224158,2.7401170258313234,,C,50.0,2.78,55.26,58.61,0.0,False,0,0,,回避,当前无优势,58.61,0
688766,普冉股份,自动发现,今日自动发现,400.0,-6.54,460.53,466.68,376.66,428.0,511386.0,8.11,1.13,20260720161440,0.2592757165074426,-14.288163195337278,6.1965698507938205,-13.143551994441182,,C,50.0,-6.54,55.42,0.0,58.58,False,0,0,,回避,当前无优势,58.58,0
600030,中信证券,券商,核心池,28.28,2.46,27.76,28.39,27.76,27.6,536096.0,1.57,1.15,20260720161454,0.825396825396826,-0.387460373370907,1.8731988472622474,1.8731988472622474,证券ETF,A,73.04,0.55,67.46,58.48,0.0,False,0,0,,回避,当前无优势,58.48,0
601869,长飞光纤,自动发现,今日自动发现,382.0,5.65,370.7,396.88,346.22,361.57,848953.0,5.61,1.45,20260720161444,0.7062771417291748,-3.7492441040112845,10.33446941251226,3.0482870245481575,,C,50.0,5.65,55.86,58.26,0.0,False,0,0,,回避,当前无优势,58.26,0
600941,中国移动,通信运营,核心池,95.8,2.57,93.4,96.08,93.4,93.4,192521.0,2.23,1.77,20260720161445,0.8955223880597007,-0.2914238134887559,2.569593147751603,2.569593147751603,,C,50.0,2.57,66.57,58.23,0.0,False,0,0,,回避,当前无优势,58.23,0
000063,中兴通讯,自动发现,今日自动发现,33.73,-6.31,36.0,36.18,33.14,36.0,1065033.0,7.64,0.95,20260720161451,0.19407894736841988,-6.7716970702045405,1.780325890162926,-6.305555555555564,,C,50.0,-6.31,56.05,3.43,57.99,False,0,0,,回避,当前无优势,57.99,0
600489,中金黄金,黄金,核心池,19.53,2.47,19.09,19.83,19.0,19.06,176829.0,1.88,1.1,20260720161457,0.6385542168674726,-1.5128593040847016,2.7894736842105416,2.3048716605552633,黄金ETF,B,61.62,2.39,66.5,56.81,0.0,False,0,0,,回避,当前无优势,56.81,0
300699,光威复材,军工,核心池,24.75,1.48,24.36,24.84,23.41,24.39,42421.0,2.13,0.98,20260720161439,0.9370629370629372,-0.36231884057971175,5.72404955147372,1.6009852216748888,军工ETF,C,48.86,2.14,65.26,55.78,0.0,False,0,0,,回避,当前无优势,55.78,0
000651,格力电器,家电消费,核心池,40.58,1.58,39.8,40.8,39.73,39.95,307430.0,1.38,1.43,20260720161424,0.7943925233644871,-0.5392156862745079,2.1394412282909725,1.9597989949748706,沪深300ETF,A,71.21,0.25,62.98,55.71,0.0,False,0,0,2026-07-16公告：格力电器:关于持股5%以上股东股份补充质押的公告,回避,当前无优势,55.71,0
002460,赣锋锂业,锂电,核心池,46.11,-4.89,48.23,48.47,45.3,48.48,288239.0,5.08,1.24,20260720161451,0.2555205047318618,-4.868991128533107,1.788079470198678,-4.395604395604391,,C,50.0,-4.89,66.92,13.23,55.47,False,0,0,,回避,当前无优势,55.47,0
300496,中科创达,软件/智能驾驶,核心池,58.41,4.02,58.5,58.99,56.16,56.15,117877.0,5.53,1.15,20260720161442,0.7950530035335673,-0.9832174944905958,4.006410256410264,-0.15384615384615996,人工智能ETF,B,67.93,1.22,66.14,55.0,0.0,False,0,0,,回避,当前无优势,55.0,0
002920,德赛西威,智能驾驶,核心池,83.4,1.53,82.17,83.5,81.01,82.14,61019.0,1.24,0.8,20260720161457,0.959839357429721,-0.11976047904190823,2.9502530551783757,1.4968966776195636,,C,50.0,1.53,65.57,54.8,0.0,False,0,0,,回避,当前无优势,54.8,0
300059,东方财富,券商,核心池,20.18,2.44,19.8,20.43,19.8,19.7,770001.0,2.87,1.09,20260720161454,0.6031746031746026,-1.2236906510034284,1.9191919191919204,1.9191919191919204,证券ETF,A,73.04,0.53,67.77,54.66,0.0,False,0,0,,回避,当前无优势,54.66,0
600118,中国卫星,商业航天,核心池,59.48,-4.6,63.8,64.09,57.39,62.35,313741.0,4.38,0.65,20260720161434,0.311940298507462,-7.193009829926678,3.6417494336992373,-6.771159874608146,军工ETF,C,48.86,-3.94,66.99,8.59,54.41,False,0,0,,回避,当前无优势,54.41,0
002415,海康威视,安防AI,核心池,34.28,3.41,33.68,34.82,33.52,33.15,346702.0,1.12,1.29,20260720161406,0.5846153846153843,-1.5508328546812167,2.2673031026252843,1.7814726840855055,,C,50.0,3.41,67.08,54.13,0.0,False,0,0,,回避,当前无优势,54.13,0
300604,长川科技,自动发现,今日自动发现,265.0,-4.94,288.99,296.66,253.01,278.76,993069.0,7.4,1.12,20260720161433,0.2746849942726231,-10.672149935953623,4.7389431247776725,-8.301325305373897,,C,50.0,-4.94,55.99,5.85,53.88,False,0,0,,回避,当前无优势,53.88,0
603881,数据港,数据中心,核心池,24.59,4.82,24.0,25.57,23.62,23.46,110052.0,5.23,0.86,20260720161431,0.49743589743589706,-3.8326163472819696,4.1066892464013405,2.45833333333334,,C,50.0,4.82,66.08,53.55,0.0,False,0,0,,回避,当前无优势,53.55,0
002241,歌尔股份,消费电子,核心池,23.21,0.87,22.53,23.39,22.2,23.01,246023.0,3.42,0.91,20260720161409,0.8487394957983198,-0.7695596408721639,4.549549549549559,3.018197958277846,,C,50.0,0.87,66.78,53.38,0.0,False,0,0,,回避,当前无优势,53.38,0
300418,昆仑万维,AI应用,核心池,42.92,2.21,41.99,43.56,40.83,41.99,394928.0,7.96,0.86,20260720161427,0.7655677655677657,-1.4692378328741929,5.118785206955678,2.214813050726372,人工智能ETF,B,67.93,-0.59,67.19,52.96,0.0,False,0,0,,回避,当前无优势,52.96,0
000725,京东方Ａ,自动发现,今日自动发现,5.79,-4.61,6.15,6.2,5.62,6.07,1582502.0,7.58,0.91,20260720161454,0.29310344827586193,-6.612903225806455,3.0249110320284656,-5.853658536585371,,C,50.0,-4.61,56.4,10.54,52.95,False,0,0,,回避,当前无优势,52.95,0
603629,利通电子,自动发现,今日自动发现,97.8,7.72,96.88,99.87,93.85,90.79,425358.0,12.07,1.4,20260720161455,0.6561461794019927,-2.0726945028537225,4.208843899840176,0.9496284062758154,,C,50.0,7.72,55.26,51.8,0.0,False,0,0,,回避,当前无优势,51.8,0
002594,比亚迪,新能源车,核心池,93.92,0.48,93.49,95.28,92.77,93.47,411952.0,1.26,0.79,20260720161418,0.45816733067729215,-1.4273719563392073,1.2396248787323483,0.4599422398117614,新能源车ETF,C,55.65,2.8,67.23,50.36,0.0,False,0,0,,回避,当前无优势,50.36,0
002085,万丰奥威,低空经济,核心池,9.97,1.22,9.86,10.13,9.7,9.85,31007.0,1.47,1.23,20260720161436,0.627906976744187,-1.5794669299111552,2.7835051546391876,1.1156186612576224,军工ETF,C,48.86,1.88,64.98,48.93,0.0,False,0,0,,回避,当前无优势,48.93,0
600893,航发动力,军工,核心池,33.15,2.54,32.78,33.86,32.3,32.33,133640.0,1.52,0.98,20260720161456,0.5448717948717949,-2.096869462492623,2.6315789473684292,1.128737034777294,军工ETF,C,48.86,3.2,66.25,47.72,0.0,False,0,0,,回避,当前无优势,47.72,0
000977,浪潮信息,AI服务器,核心池,81.29,5.03,82.02,85.14,78.52,77.4,1411657.0,11.68,1.08,20260720161433,0.41842900302114927,-4.521963824289399,3.527763627101388,-0.8900268227261532,人工智能ETF,B,67.93,2.23,68.3,46.94,0.0,False,0,0,,回避,当前无优势,46.94,0
300024,机器人,机器人,核心池,15.38,1.38,15.13,15.38,14.82,15.17,76295.0,3.22,0.85,20260720161415,1.0,0.0,3.7786774628880027,1.6523463317911435,机器人ETF,C,57.26,-2.81,65.76,46.25,0.0,False,0,0,,回避,当前无优势,46.25,0
603127,昭衍新药,自动发现,今日自动发现,47.0,-1.94,43.14,48.48,43.14,47.93,432811.0,14.99,1.37,20260720161451,0.722846441947566,-3.052805280528048,8.947612424663888,8.947612424663888,,C,50.0,-1.94,55.27,45.62,0.0,False,0,0,,回避,当前无优势,45.62,0
300624,万兴科技,AI应用,核心池,46.8,2.38,46.99,47.71,44.96,45.71,46690.0,5.87,1.04,20260720161424,0.6690909090909077,-1.9073569482288888,4.09252669039144,-0.40434134922324727,人工智能ETF,B,67.93,-0.42,65.34,44.08,0.0,False,0,0,,回避,当前无优势,44.08,0
000938,紫光股份,AI服务器,核心池,37.69,7.29,38.6,38.64,36.88,35.13,1918818.0,17.58,1.18,20260720161457,0.4602272727272705,-2.4585921325051885,2.196312364425146,-2.3575129533678796,人工智能ETF,B,67.93,4.49,68.57,43.65,0.0,False,0,0,,回避,当前无优势,43.65,0
688256,寒武纪,国产AI芯片,核心池,1209.0,1.55,1240.0,1278.53,1167.0,1190.58,1975232.0,2.57,1.16,20260720161454,0.37658029229803647,-5.438276770979167,3.5989717223650297,-2.500000000000002,科创芯片ETF,C,54.53,3.6,68.59,43.27,0.0,False,0,0,,回避,当前无优势,43.27,0
002230,科大讯飞,AI应用,核心池,40.97,-0.36,40.6,41.23,40.33,41.12,162070.0,1.82,0.86,20260720161500,0.7111111111111129,-0.6306087800145521,1.5869080089263576,0.9113300492610721,人工智能ETF,B,67.93,-3.16,66.42,42.97,0.0,False,0,0,,回避,当前无优势,42.97,0
603019,中科曙光,国产算力,核心池,91.04,3.58,90.86,95.96,88.88,87.89,880607.0,6.51,0.95,20260720161452,0.30508474576271344,-5.127136306794489,2.4302430243024364,0.1981069777680089,人工智能ETF,B,67.93,0.78,67.89,42.37,0.0,False,0,0,,回避,当前无优势,42.37,0
600845,宝信软件,数据中心,核心池,18.72,0.38,18.82,19.01,18.3,18.65,36941.0,0.93,0.81,20260720161458,0.5915492957746445,-1.5255128879537172,2.2950819672131084,-0.5313496280552665,,C,50.0,0.38,65.14,42.3,0.0,False,0,0,,回避,当前无优势,42.3,0
300442,润泽科技,数据中心,核心池,66.6,3.48,68.8,70.62,64.46,64.36,285283.0,2.58,1.16,20260720161412,0.3474025974025969,-5.692438402718791,3.3198883028234594,-3.197674418604657,,C,50.0,3.48,66.91,39.59,0.0,False,0,0,,回避,当前无优势,39.59,0
300857,协创数据,AI服务器,核心池,220.0,3.4,224.5,242.0,209.0,212.76,734368.0,6.66,1.77,20260720161412,0.3333333333333333,-9.090909090909093,5.263157894736836,-2.0044543429844075,人工智能ETF,B,67.93,0.6,67.73,39.3,0.0,False,0,0,,回避,当前无优势,39.3,0
300347,泰格医药,CXO,核心池,49.06,0.08,48.36,51.32,47.95,49.02,145142.0,5.15,0.91,20260720161457,0.32937685459940663,-4.40374123148869,2.314911366006256,1.4474772539288638,医疗ETF,A,78.46,-2.44,66.32,38.9,0.0,False,0,0,,回避,当前无优势,38.9,0
300274,阳光电源,光伏,核心池,101.77,0.16,102.0,105.49,99.77,101.61,677322.0,4.15,0.94,20260720161445,0.34965034965034975,-3.5264006066925813,2.0046106043901,-0.22549019607843723,光伏ETF,C,49.24,1.67,67.66,38.62,0.0,False,0,0,,回避,当前无优势,38.62,0
688702,盛科通信-U,自动发现,今日自动发现,334.67,7.27,351.08,365.96,322.01,312.0,604398.0,8.58,1.28,20260720161456,0.28805460750853307,-8.550114766641148,3.931554920654645,-4.6741483422581664,,C,50.0,7.27,55.56,36.42,0.0,False,0,0,,回避,当前无优势,36.42,0
300058,蓝色光标,AI应用,核心池,12.14,0.0,12.23,12.64,11.65,12.14,363321.0,8.61,0.96,20260720161442,0.4949494949494951,-3.9556962025316444,4.206008583690979,-0.7358953393295176,人工智能ETF,B,67.93,-2.8,67.12,34.37,0.0,False,0,0,,回避,当前无优势,34.37,0
688561,奇安信,网络安全,核心池,25.23,-0.71,25.41,25.9,24.48,25.41,27636.0,1.61,1.04,20260720161452,0.5281690140845078,-2.5868725868725795,3.0637254901960675,-0.708382526564344,,C,50.0,-0.71,64.88,34.21,0.0,False,0,0,,回避,当前无优势,34.21,0
300124,汇川技术,机器人,核心池,59.73,1.03,59.5,61.64,57.32,59.12,257083.0,1.81,1.42,20260720161418,0.5578703703703696,-3.098637248539915,4.204466154919739,0.3865546218487337,机器人ETF,C,57.26,-3.16,66.82,32.34,0.0,False,0,0,,回避,当前无优势,32.34,0
000100,TCL科技,自动发现,今日自动发现,4.97,-0.6,5.01,5.1,4.89,5.0,419255.0,4.16,0.9,20260720161409,0.3809523809523814,-2.5490196078431393,1.6359918200409052,-0.7984031936127733,,C,50.0,-0.6,55.24,29.89,0.0,False,0,0,,回避,当前无优势,29.89,0
300763,锦浪科技,光伏,核心池,56.6,-2.08,58.35,58.86,55.33,57.8,69432.0,3.78,1.18,20260720161424,0.3597733711048166,-3.839619435949704,2.295318995120188,-2.999143101970869,光伏ETF,C,49.24,-0.57,65.68,28.4,0.0,False,0,0,,回避,当前无优势,28.4,0
300433,蓝思科技,消费电子,核心池,34.22,-0.06,35.94,36.43,32.92,34.24,460249.0,2.66,1.14,20260720161406,0.3703703703703698,-6.066428767499321,3.9489671931956183,-4.785754034501943,,C,50.0,-0.06,67.33,28.11,0.0,False,0,0,,回避,当前无优势,28.11,0
002475,立讯精密,消费电子,核心池,56.8,-1.92,58.5,59.88,55.03,57.91,780751.0,1.85,1.06,20260720161454,0.3649484536082465,-5.143620574482311,3.2164274032346007,-2.9059829059829068,,C,50.0,-1.92,67.79,25.57,0.0,False,0,0,,回避,当前无优势,25.57,0
688160,步科股份,机器人,核心池,105.48,-1.43,106.97,108.6,99.55,107.01,33837.0,3.56,0.99,20260720161436,0.6552486187845313,-2.872928176795575,5.95680562531391,-1.392913901093762,机器人ETF,C,57.26,-5.62,65.06,24.44,0.0,False,0,0,,回避,当前无优势,24.44,0
002025,航天电器,商业航天,核心池,63.58,-1.82,67.18,69.01,61.7,64.76,144053.0,4.83,0.88,20260720161430,0.2571819425444589,-7.868424865961465,3.0470016207455375,-5.358737719559404,军工ETF,C,48.86,-1.16,66.32,21.71,0.0,False,0,0,,回避,当前无优势,21.71,0
601138,工业富联,AI服务器,核心池,56.5,-1.89,58.88,59.69,55.04,57.59,848859.0,0.74,1.2,20260720161500,0.3139784946236562,-5.344278773663924,2.652616279069764,-4.042119565217394,人工智能ETF,B,67.93,-4.69,67.86,21.57,0.0,False,0,0,,回避,当前无优势,21.57,0
603009,北特科技,机器人,核心池,41.28,-1.76,42.5,43.2,39.6,42.02,43397.0,3.1,1.24,20260720161437,0.4666666666666664,-4.444444444444451,4.2424242424242475,-2.8705882352941137,机器人ETF,C,57.26,-5.95,65.27,18.24,0.0,False,0,0,,回避,当前无优势,18.24,0
688521,芯原股份,自动发现,今日自动发现,225.0,-2.85,240.22,242.0,211.54,231.6,628088.0,5.23,1.28,20260720161452,0.44189100459619185,-7.024793388429751,6.362862815543169,-6.335858796103566,,C,50.0,-2.85,55.6,17.17,0.0,False,0,0,,回避,当前无优势,17.17,0
002126,银轮股份,汽车零部件,核心池,41.5,-4.05,43.3,44.33,40.55,43.25,123789.0,3.68,1.23,20260720161409,0.251322751322752,-6.383938642003151,2.3427866831072786,-4.157043879907619,,C,50.0,-4.05,66.19,15.66,0.0,False,0,0,,回避,当前无优势,15.66,0
002396,星网锐捷,自动发现,今日自动发现,28.74,-4.04,30.0,31.69,26.99,29.95,612432.0,26.91,1.19,20260720161418,0.37234042553191465,-9.308930261912284,6.483882919599848,-4.200000000000004,,C,50.0,-4.04,55.57,15.62,0.0,False,0,0,,回避,当前无优势,15.62,0
600487,亨通光电,自动发现,今日自动发现,56.56,-3.13,60.39,60.89,54.52,58.39,1352662.0,9.5,1.15,20260720161435,0.3202511773940345,-7.111184102479884,3.741746148202485,-6.3421096207981424,,C,50.0,-3.13,56.26,14.4,0.0,False,0,0,,回避,当前无优势,14.4,0
603728,鸣志电器,机器人,核心池,47.86,-3.39,49.87,50.47,46.3,49.54,42940.0,2.12,0.97,20260720161442,0.3741007194244608,-5.17138894392708,3.3693304535637125,-4.030479246039698,机器人ETF,C,57.26,-7.58,65.27,10.52,0.0,False,0,0,,回避,当前无优势,10.52,0
600522,中天科技,自动发现,今日自动发现,32.22,-4.25,34.72,35.21,30.98,33.65,980735.0,8.63,1.23,20260720161436,0.29314420803782465,-8.491905708605518,4.002582311168501,-7.200460829493083,,C,50.0,-4.25,55.98,9.59,0.0,False,0,0,,回避,当前无优势,9.59,0
601689,拓普集团,机器人,核心池,48.52,-4.24,50.67,51.39,47.1,50.67,182124.0,2.13,1.14,20260720161456,0.33100233100233145,-5.584744113640783,3.014861995753715,-4.2431418985592995,机器人ETF,C,57.26,-8.43,66.52,7.38,0.0,False,0,0,,回避,当前无优势,7.38,0
