kind,symbol,code,name,price,pct,open,high,low,pre_close,amount,quote_time,close_location
etf,sh512760,512760,芯片ETF,1.048,-1.32,1.061,1.073,1.043,1.062,35466.0,20260908154809,0.16666666666667038
etf,sh512480,512480,半导体ETF,0.988,-1.4,1.002,1.013,0.983,1.002,113617.0,20260908154809,0.1666666666666673
etf,sh588200,588200,科创芯片ETF,1.121,-1.58,1.137,1.149,1.115,1.139,236420.0,20260908154756,0.17647058823529413
etf,sh515880,515880,通信ETF,0.671,-0.89,0.678,0.69,0.668,0.677,331976.0,20260908154803,0.13636363636363705
etf,sh515980,515980,人工智能ETF,1.017,-1.17,1.031,1.037,1.011,1.029,24109.0,20260908154806,0.23076923076923078
etf,sh516820,516820,机器人ETF,0.35,0.29,0.348,0.351,0.345,0.349,2498.0,20260908154806,0.8333333333333334
etf,sh512170,512170,医疗ETF,0.341,1.19,0.337,0.342,0.335,0.337,38265.0,20260908154811,0.8571428571428571
etf,sh512880,512880,证券ETF,1.085,-0.55,1.093,1.097,1.083,1.091,151926.0,20260908154801,0.14285714285714285
etf,sh512690,512690,酒ETF,0.432,-0.23,0.433,0.435,0.43,0.433,34112.0,20260908154805,0.4
etf,sh515030,515030,新能源车ETF,1.542,-1.03,1.558,1.558,1.537,1.558,11436.0,20260908154808,0.23809523809524213
etf,sh515790,515790,光伏ETF,0.819,0.12,0.817,0.825,0.815,0.818,8895.0,20260908154805,0.4
etf,sh516510,516510,云计算ETF,1.651,-1.26,1.669,1.674,1.645,1.672,7995.0,20260908154808,0.20689655172413873
etf,sh515400,515400,大数据ETF,0.847,-1.28,0.858,0.859,0.843,0.858,6066.0,20260908154752,0.25
etf,sh512400,512400,有色金属ETF,1.901,1.55,1.894,1.918,1.888,1.872,95785.0,20260908154800,0.433333333333337
etf,sh515220,515220,煤炭ETF,1.302,2.52,1.27,1.302,1.269,1.27,93309.0,20260908154813,1.0
etf,sh510300,510300,沪深300ETF,4.624,-0.22,4.638,4.657,4.61,4.634,283853.0,20260908154750,0.29787234042551985
etf,sh518880,518880,黄金ETF,9.047,0.25,9.102,9.123,9.039,9.024,376620.0,20260908154759,0.09523809523810632
etf,sh510880,510880,红利ETF,3.446,1.65,3.388,3.449,3.388,3.39,50499.0,20260908154811,0.9508196721311529
etf,sh512660,512660,军工ETF,1.162,0.96,1.146,1.165,1.145,1.151,25031.0,20260908154749,0.8499999999999944
