code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open,etf_name,etf_grade,etf_score,relative_strength,quality_score,quick_profit_score,oversold_score,explosion_index,explosion_reason,held,cost,position_pnl,event_note,event_risk_value,event_hard_veto,event_unknown,signal,action,final_score,priority,life_stage,coach_score,candidate_grade,recommend_reasons,deduct_reasons,human_adjust,coach_action,coach_priority
300394,天孚通信,光模块/CPO,核心池,224.99,3.75,208.0,228.0,202.0,216.85,1378655.0,5.85,1.07,20260806143357,0.8842307692307696,-1.3201754385964826,11.381188118811881,8.168269230769232,通信ETF,A,74.45,2.35,68.28,95.8,0.0,0.0,,False,0.0,0,,0.0,False,False,快吃肉候选,仅小仓1手；尾盘确认且不得急拉追入,95.8,10,发酵,99.8,A,所属ETF强；明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
301165,锐捷网络,自动发现,今日自动发现,119.71,3.63,109.49,120.76,108.6,115.52,340708.0,2.65,1.11,20260806143357,0.9136513157894728,-0.8694932096720898,10.230202578268877,9.334185770389979,,C,50.0,3.63,55.06,90.5,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,90.5,0,未知,90.5,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
601138,工业富联,AI服务器,核心池,68.31,3.63,65.55,69.8,64.87,65.92,1536258.0,1.14,1.49,20260806143359,0.6977687626774853,-2.134670487106005,5.302913519346375,4.210526315789487,人工智能ETF,A,75.39,4.19,68.37,88.82,0.0,0.0,,False,0.0,0,,0.0,False,False,快吃肉候选,仅小仓1手；尾盘确认且不得急拉追入,88.82,10,震荡,88.82,A,所属ETF强；明显强于行业；量能较健康；开盘后仍有承接；当日未明显追高；基础质量得分较好,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
300346,南大光电,自动发现,今日自动发现,55.35,4.14,51.99,55.78,51.95,53.15,348138.0,9.76,1.26,20260806143400,0.8877284595300261,-0.7708856220867699,6.544754571703559,6.462781304096943,,C,50.0,4.14,55.08,87.5,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,87.5,0,未知,87.5,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
688256,寒武纪,国产AI芯片,核心池,1162.05,2.21,1103.0,1185.0,1095.0,1136.9,1291515.0,1.8,0.75,20260806143359,0.7449999999999994,-1.936708860759495,6.123287671232869,5.353581142339081,科创芯片ETF,A,81.43,1.1,60.22,83.12,0.0,8.0,事件风险+8,False,0.0,0,近期业绩公告：寒武纪:关于召开2026年半年度业绩说明会的公告,8.0,False,False,快吃肉候选,仅小仓1手；尾盘确认且不得急拉追入,83.12,10,发酵,87.12,A,所属ETF强；价格接近日内强势区；开盘后仍有承接；当日未明显追高；板块处于发酵阶段,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
000938,紫光股份,自动发现,今日自动发现,37.99,2.84,36.01,38.12,35.88,36.94,1269503.0,11.95,1.19,20260806143357,0.9419642857142876,-0.34102833158445867,5.880713489409151,5.498472646487107,,C,50.0,2.84,56.21,83.75,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,83.75,0,未知,83.75,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
002156,通富微电,自动发现,今日自动发现,60.6,4.48,56.01,62.81,56.01,58.0,874499.0,9.63,1.01,20260806143357,0.675,-3.5185480019105264,8.194965184788439,8.194965184788439,,C,50.0,4.48,55.88,83.59,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,83.59,0,未知,83.59,A,明显强于行业；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
300308,中际旭创,光模块/CPO,核心池,958.79,1.17,901.02,995.0,882.55,947.74,3742837.0,3.59,0.79,20260806143357,0.6779902178746108,-3.639195979899501,8.6386040450966,6.411622383520887,通信ETF,A,74.45,-0.23,69.15,79.15,0.0,0.0,,False,0.0,0,,0.0,False,False,快吃肉候选,仅小仓1手；尾盘确认且不得急拉追入,79.15,10,发酵,83.15,A,所属ETF强；开盘后仍有承接；当日未明显追高；基础质量得分较好；板块处于发酵阶段,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
600105,永鼎股份,自动发现,今日自动发现,37.63,2.95,35.6,38.23,35.39,36.55,643266.0,11.92,0.81,20260806143400,0.7887323943661989,-1.5694480774260944,6.329471602147496,5.702247191011245,,C,50.0,2.95,55.62,81.54,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,81.54,0,未知,81.54,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
688041,海光信息,国产AI芯片,核心池,291.68,0.98,283.32,294.8,282.32,288.85,426027.0,0.63,0.63,20260806143400,0.75,-1.0583446404341945,3.3153867951261073,2.9507270930396734,科创芯片ETF,A,81.43,-0.13,67.26,76.98,0.0,0.0,,False,0.0,0,,0.0,False,False,快吃肉候选,仅小仓1手；尾盘确认且不得急拉追入,76.98,10,发酵,80.98,A,所属ETF强；价格接近日内强势区；开盘后仍有承接；当日未明显追高；基础质量得分较好；板块处于发酵阶段,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
