kind,symbol,code,name,price,pct,open,high,low,pre_close,amount,quote_time,close_location
etf,sh512760,512760,芯片ETF,1.217,1.5,1.173,1.237,1.168,1.199,48473.0,20260724134803,0.7101449275362324
etf,sh512480,512480,半导体ETF,1.12,1.27,1.08,1.14,1.08,1.106,149470.0,20260724134803,0.6666666666666692
etf,sh588200,588200,科创芯片ETF,1.269,1.36,1.225,1.292,1.223,1.252,419267.0,20260724134804,0.6666666666666645
etf,sh515880,515880,通信ETF,0.653,-2.68,0.653,0.669,0.647,0.671,215651.0,20260724134804,0.2727272727272727
etf,sh515980,515980,人工智能ETF,1.101,-1.17,1.089,1.118,1.083,1.114,13849.0,20260724134803,0.5142857142857127
etf,sh516820,516820,机器人ETF,0.337,-2.88,0.345,0.346,0.336,0.347,5959.0,20260724134804,0.10000000000000056
etf,sh512170,512170,医疗ETF,0.316,-2.77,0.323,0.325,0.316,0.325,49823.0,20260724134803,0.0
etf,sh512880,512880,证券ETF,1.108,-1.77,1.121,1.123,1.107,1.128,158868.0,20260724134804,0.06250000000000694
etf,sh512690,512690,酒ETF,0.419,-1.41,0.425,0.427,0.418,0.425,46334.0,20260724134803,0.1111111111111111
etf,sh515030,515030,新能源车ETF,1.567,-2.55,1.582,1.6,1.563,1.608,8773.0,20260724134802,0.10810810810810778
etf,sh515790,515790,光伏ETF,0.816,-2.74,0.83,0.836,0.814,0.839,14905.0,20260724134803,0.09090909090909091
etf,sh516510,516510,云计算ETF,1.672,-3.13,1.679,1.706,1.662,1.726,12698.0,20260724134803,0.22727272727272727
etf,sh515400,515400,大数据ETF,0.861,-3.15,0.866,0.879,0.856,0.889,11898.0,20260724134802,0.21739130434782608
etf,sh512400,512400,有色金属ETF,1.733,-4.88,1.759,1.787,1.733,1.822,87917.0,20260724134803,0.0
etf,sh515220,515220,煤炭ETF,1.194,-3.55,1.239,1.247,1.193,1.238,101626.0,20260724134804,0.018518518518516464
etf,sh510300,510300,沪深300ETF,4.722,-1.36,4.75,4.759,4.713,4.787,289366.0,20260724134804,0.1956521739130498
etf,sh518880,518880,黄金ETF,8.369,-2.23,8.4,8.42,8.36,8.56,224106.0,20260724134803,0.15000000000000444
etf,sh510880,510880,红利ETF,3.242,-1.16,3.279,3.296,3.241,3.28,45805.0,20260724134804,0.018181818181816273
etf,sh512660,512660,军工ETF,1.084,-1.54,1.094,1.106,1.082,1.101,23600.0,20260724134803,0.08333333333333333
