code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open,etf_name,etf_grade,etf_score,relative_strength,quality_score,quick_profit_score,oversold_score,explosion_index,explosion_reason,held,cost,position_pnl,event_note,event_risk_value,event_hard_veto,event_unknown,signal,action,final_score,priority,life_stage,coach_score,candidate_grade,recommend_reasons,deduct_reasons,human_adjust,coach_action,coach_priority
300014,亿纬锂能,自动发现,今日自动发现,55.05,3.87,52.7,55.41,52.41,53.0,281135.0,2.45,1.1,20260723142806,0.8800000000000002,-0.6497022198159175,5.037206639954217,4.4592030360531165,,C,50.0,3.87,54.9,61.82,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,61.82,0,未知,49.82,C,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,普通观察：当前不买，保留跟踪,3
600536,中国软件,软件,核心池,33.99,-2.61,34.2,34.77,33.68,34.9,96172.0,3.34,0.66,20260723142806,0.2844036697247718,-2.2433132010353796,0.9204275534441919,-0.6140350877193002,云计算ETF,E,18.01,0.33,57.97,16.09,0.0,43.0,事件风险+8；所属ETF为E级,True,0.0,0,近期业绩公告：中国软件:中国软件2026年半年度业绩预告,8.0,False,False,持仓保留,继续观察；持续弱于ETF时再降仓,16.09,6,退潮,0.0,持仓,当日未明显追高,所属行业偏弱；板块处于退潮阶段；市场风险较高,0.0,继续观察；持续弱于ETF时再降仓,2
300750,宁德时代,自动发现,今日自动发现,384.56,3.3,373.0,385.93,366.01,372.26,1154928.0,0.72,0.89,20260723142806,0.9312248995983934,-0.3549866556111225,5.06816753640611,3.09919571045576,,C,50.0,3.3,56.13,59.51,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,59.51,0,未知,47.51,D,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,禁止追入/暂时回避,1
603799,华友钴业,自动发现,今日自动发现,41.38,3.97,39.8,41.92,39.6,39.8,337314.0,4.36,1.27,20260723142807,0.7672413793103452,-1.288167938931295,4.494949494949507,3.9698492462311608,,C,50.0,3.97,55.06,59.48,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,59.48,0,未知,47.48,D,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,禁止追入/暂时回避,1
601600,中国铝业,自动发现,今日自动发现,9.8,3.92,9.41,9.97,9.22,9.43,390408.0,3.05,1.29,20260723142807,0.7733333333333334,-1.7051153460381108,6.290672451193058,4.144527098831041,,C,50.0,3.92,47.18,58.11,0.0,8.0,事件风险+8,False,0.0,0,近期业绩公告：中国铝业:中国铝业2026年半年度业绩预增公告,8.0,False,False,回避,当前无优势,58.11,0,未知,46.11,D,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,禁止追入/暂时回避,1
601991,大唐发电,自动发现,今日自动发现,7.35,5.76,6.8,7.5,6.63,6.95,596272.0,6.87,1.28,20260723142806,0.8275862068965514,-2.0000000000000018,10.859728506787336,8.088235294117641,,C,50.0,5.76,55.55,67.58,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,67.58,0,未知,45.58,D,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接,接近追高区；市场风险较高；人工设置禁止追高,0.0,禁止追入/暂时回避,1
000792,盐湖股份,自动发现,今日自动发现,27.44,4.41,26.35,27.95,26.0,26.28,281947.0,1.96,1.31,20260723142809,0.7384615384615394,-1.8246869409660027,5.5384615384615365,4.136622390891831,,C,50.0,4.41,54.9,56.71,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,56.71,0,未知,44.71,D,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,禁止追入/暂时回避,1
600406,国电南瑞,自动发现,今日自动发现,24.39,2.69,23.75,24.5,23.43,23.75,257084.0,1.33,1.25,20260723142805,0.8971962616822435,-0.448979591836729,4.097311139564663,2.694736842105261,,C,50.0,2.69,54.82,56.41,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,56.41,0,未知,44.41,D,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,禁止追入/暂时回避,1
002709,天赐材料,自动发现,今日自动发现,37.14,5.33,35.41,37.48,35.18,35.26,271244.0,4.91,1.13,20260723142809,0.8521739130434797,-0.9071504802561248,5.571347356452527,4.885625529511439,,C,50.0,5.33,54.87,65.94,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,65.94,0,未知,43.94,D,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接,接近追高区；市场风险较高；人工设置禁止追高,0.0,禁止追入/暂时回避,1
000338,潍柴动力,自动发现,今日自动发现,27.8,3.54,27.1,28.08,27.03,26.85,257189.0,1.88,0.94,20260723142809,0.733333333333335,-0.9971509971509862,2.8486866444691117,2.58302583025829,,C,50.0,3.54,54.82,55.74,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,55.74,0,未知,43.74,D,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,禁止追入/暂时回避,1
