kind,symbol,code,name,price,pct,open,high,low,pre_close,amount,quote_time,close_location
etf,sh512760,512760,芯片ETF,1.057,-0.84,1.047,1.067,1.031,1.066,17671.0,20260825103058,0.7222222222222222
etf,sh512480,512480,半导体ETF,0.997,-1.29,0.99,1.007,0.972,1.01,75981.0,20260825103100,0.7142857142857165
etf,sh588200,588200,科创芯片ETF,1.121,-1.15,1.112,1.134,1.095,1.134,138723.0,20260825103100,0.6666666666666685
etf,sh515880,515880,通信ETF,0.649,0.15,0.63,0.652,0.629,0.648,128657.0,20260825103058,0.8695652173913043
etf,sh515980,515980,人工智能ETF,0.982,0.2,0.965,0.989,0.954,0.98,7004.0,20260825103100,0.8
etf,sh516820,516820,机器人ETF,0.349,0.58,0.346,0.352,0.345,0.347,1834.0,20260825103058,0.5714285714285714
etf,sh512170,512170,医疗ETF,0.34,0.29,0.338,0.344,0.336,0.339,24252.0,20260825103100,0.5000000000000034
etf,sh512880,512880,证券ETF,1.063,-0.37,1.066,1.07,1.061,1.067,44682.0,20260825103059,0.2222222222222195
etf,sh512690,512690,酒ETF,0.421,0.0,0.423,0.425,0.421,0.421,14989.0,20260825103100,0.0
etf,sh515030,515030,新能源车ETF,1.606,-1.65,1.622,1.629,1.601,1.633,5726.0,20260825103100,0.17857142857143254
etf,sh515790,515790,光伏ETF,0.833,-1.07,0.834,0.838,0.822,0.842,6565.0,20260825103100,0.6875
etf,sh516510,516510,云计算ETF,1.617,-0.31,1.598,1.627,1.598,1.622,4490.0,20260825103059,0.6551724137931021
etf,sh515400,515400,大数据ETF,0.831,-0.36,0.826,0.838,0.824,0.834,2037.0,20260825103059,0.5
etf,sh512400,512400,有色金属ETF,1.899,-2.57,1.946,1.946,1.89,1.949,62679.0,20260825103058,0.1607142857142877
etf,sh515220,515220,煤炭ETF,1.315,0.54,1.308,1.328,1.305,1.308,40461.0,20260825103059,0.43478260869565005
etf,sh510300,510300,沪深300ETF,4.61,-0.37,4.601,4.621,4.587,4.627,95460.0,20260825103100,0.6764705882352972
etf,sh518880,518880,黄金ETF,9.564,0.0,9.607,9.62,9.53,9.564,398555.0,20260825103059,0.3777777777777861
etf,sh510880,510880,红利ETF,3.432,-0.23,3.44,3.454,3.422,3.44,27135.0,20260825103059,0.31249999999999306
etf,sh512660,512660,军工ETF,1.086,-0.37,1.086,1.092,1.073,1.09,8302.0,20260825103059,0.6842105263157913
