code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open,etf_name,etf_grade,etf_score,relative_strength,quality_score,quick_profit_score,oversold_score,explosion_index,explosion_reason,held,cost,position_pnl,event_note,event_risk_value,event_hard_veto,event_unknown,signal,action,final_score,priority,life_stage,coach_score,candidate_grade,recommend_reasons,deduct_reasons,human_adjust,coach_action,coach_priority
002371,北方华创,半导体设备,核心池,715.21,4.11,695.0,722.98,679.0,687.0,399449.0,0.78,1.7,20260805102315,0.8233287858117331,-1.0747185261003045,5.332842415316641,2.9079136690647545,半导体ETF,A,77.7,0.91,67.2,89.39,0.0,0.0,,False,0.0,0,,0.0,False,False,快吃肉候选,仅小仓1手；尾盘确认且不得急拉追入,89.39,10,发酵,96.39,A,所属ETF强；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；基础质量得分较好,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
688111,金山办公,自动发现,今日自动发现,285.66,4.08,270.0,288.14,269.45,274.45,280602.0,2.17,2.39,20260805102313,0.8673087212413075,-0.8606927188172242,6.0159584338467464,5.800000000000005,,C,50.0,4.08,46.9,89.42,0.0,8.0,事件风险+8,False,0.0,0,近期业绩公告：金山办公:金山办公关于2026年半年度业绩预告的自愿性披露公告,8.0,False,False,回避,当前无优势,89.42,0,未知,92.42,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
601899,紫金矿业,有色金属,核心池,33.6,4.61,32.39,33.63,32.38,32.12,555111.0,0.82,3.09,20260805102314,0.9759999999999991,-0.0892060660124927,3.7677578752316254,3.735720901512818,有色金属ETF,S,94.4,1.02,67.49,94.64,0.0,0.0,,False,0.0,0,,0.0,False,False,快吃肉候选,仅小仓1手；尾盘确认且不得急拉追入,94.64,10,高潮,91.64,A,所属ETF强；价格接近日内强势区；开盘后仍有承接；基础质量得分较好；市场总体风险较低,板块可能处于高潮,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
300454,深信服,自动发现,今日自动发现,128.32,4.75,124.15,129.62,122.5,122.5,178753.0,4.91,2.43,20260805102312,0.8174157303370772,-1.0029316463508797,4.7510204081632645,3.3588401127668144,,C,50.0,4.75,54.5,88.55,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,88.55,0,未知,91.55,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
603993,洛阳钼业,自动发现,今日自动发现,20.14,4.95,19.42,20.15,19.26,19.19,325570.0,0.94,3.87,20260805102312,0.9887640449438224,-0.04962779156326702,4.569055036344749,3.7075180226570525,,C,50.0,4.95,55.03,88.09,0.0,10.0,量比偏高,False,0.0,0,,0.0,False,False,回避,当前无优势,88.09,0,未知,91.09,A,明显强于行业；价格接近日内强势区；开盘后仍有承接；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
301526,国际复材,自动发现,今日自动发现,31.25,4.24,28.8,32.56,28.78,29.98,444125.0,10.21,2.16,20260805102312,0.6534391534391529,-4.023341523341529,8.58234885337039,8.506944444444443,,C,50.0,4.24,55.3,87.86,0.0,8.0,距日内高点较远,False,0.0,0,,0.0,False,False,回避,当前无优势,87.86,0,未知,90.86,A,明显强于行业；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
300136,信维通信,自动发现,今日自动发现,61.46,3.21,58.06,62.5,58.0,59.55,189688.0,3.76,2.34,20260805102312,0.7688888888888891,-1.6639999999999988,5.965517241379303,5.856011023079577,,C,50.0,3.21,54.56,86.91,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,86.91,0,未知,89.91,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
300033,同花顺,自动发现,今日自动发现,242.0,3.64,233.5,244.03,231.91,233.51,197273.0,1.89,2.25,20260805102312,0.8325082508250825,-0.8318649346391815,4.35082575136907,3.6402569593147804,,C,50.0,3.64,54.59,86.16,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,86.16,0,未知,89.16,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
688041,海光信息,国产AI芯片,核心池,286.45,4.03,280.0,292.51,277.0,275.35,388464.0,0.58,2.22,20260805102314,0.6092843326885876,-2.071724043622436,3.411552346570401,2.303571428571427,科创芯片ETF,A,74.9,1.48,67.18,81.76,0.0,0.0,,False,0.0,0,,0.0,False,False,快吃肉候选,仅小仓1手；尾盘确认且不得急拉追入,81.76,10,发酵,88.76,A,所属ETF强；明显强于行业；量能较健康；开盘后仍有承接；当日未明显追高；基础质量得分较好,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
002484,江海股份,自动发现,今日自动发现,61.76,4.13,58.46,63.63,57.62,59.31,160851.0,3.19,2.22,20260805102312,0.6888519134775369,-2.9388653151029454,7.185005206525519,5.644885391720833,,C,50.0,4.13,54.41,84.05,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,84.05,0,未知,87.05,A,明显强于行业；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
