code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open,etf_name,etf_grade,etf_score,relative_strength,quality_score,quick_profit_score,oversold_score,explosion_index,explosion_reason,held,cost,position_pnl,event_note,event_risk_value,event_hard_veto,event_unknown,signal,action,final_score,priority,life_stage,coach_score,candidate_grade,recommend_reasons,deduct_reasons,human_adjust,coach_action,coach_priority
601088,中国神华,煤炭,核心池,46.36,1.44,46.0,46.37,45.8,45.7,96754.0,0.13,1.65,20260819114318,0.9824561403508807,-0.021565667457401627,1.2227074235807933,0.782608695652165,煤炭ETF,A,80.56,0.57,65.97,62.03,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,62.03,0,发酵,54.03,C,所属ETF强；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；基础质量得分较好,市场风险较高,0.0,普通观察：当前不买，保留跟踪,3
600722,金牛化工,自动发现,今日自动发现,13.62,4.61,12.6,14.01,11.72,13.02,174429.0,20.09,2.32,20260819114321,0.8296943231441045,-2.7837259100642386,16.211604095563125,8.095238095238088,,C,50.0,4.61,54.48,64.23,0.0,10.0,换手率偏高,False,0.0,0,,0.0,False,False,回避,当前无优势,64.23,0,未知,52.23,C,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接,市场风险较高,0.0,普通观察：当前不买，保留跟踪,3
600536,中国软件,软件,核心池,36.0,4.5,33.98,37.19,33.98,34.45,250579.0,8.47,6.99,20260819114317,0.6292834890965741,-3.1997848884108615,5.944673337257211,5.944673337257211,云计算ETF,D,38.67,9.36,66.8,62.58,0.0,38.0,量比异常放大；所属ETF为D级,True,0.0,0,,0.0,False,False,持仓保留,继续观察；持续弱于ETF时再降仓,62.58,6,退潮,36.58,持仓,明显强于行业；开盘后仍有承接；基础质量得分较好,量比过热；所属行业偏弱；板块处于退潮阶段；市场风险较高,0.0,继续观察；持续弱于ETF时再降仓,2
600547,山东黄金,自动发现,今日自动发现,32.39,5.82,29.74,32.97,29.7,30.61,384529.0,3.34,3.54,20260819114318,0.8226299694189607,-1.7591750075826473,9.057239057239052,8.91055817081372,,C,50.0,5.82,55.17,67.79,0.0,10.0,量比偏高,False,0.0,0,,0.0,False,False,回避,当前无优势,67.79,0,未知,45.79,D,明显强于行业；价格接近日内强势区；开盘后仍有承接,接近追高区；市场风险较高；人工设置禁止追高,0.0,禁止追入/暂时回避,1
601872,招商轮船,自动发现,今日自动发现,18.73,4.17,18.3,18.82,17.81,17.98,182419.0,1.23,2.55,20260819114329,0.9108910891089111,-0.4782146652497321,5.165637282425606,2.3497267759562845,,C,50.0,4.17,54.52,55.6,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,55.6,0,未知,43.6,D,明显强于行业；价格接近日内强势区；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,禁止追入/暂时回避,1
300164,通源石油,自动发现,今日自动发现,11.31,4.24,11.18,11.47,10.89,10.85,148918.0,22.76,1.83,20260819114242,0.7241379310344825,-1.3949433304272008,3.8567493112947604,1.1627906976744207,,C,50.0,4.24,54.35,55.45,0.0,10.0,换手率偏高,False,0.0,0,,0.0,False,False,回避,当前无优势,55.45,0,未知,43.45,D,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,禁止追入/暂时回避,1
601288,农业银行,自动发现,今日自动发现,6.76,2.42,6.63,6.77,6.63,6.6,231967.0,0.11,1.67,20260819114326,0.9285714285714299,-0.1477104874446078,1.9607843137254832,1.9607843137254832,,C,50.0,2.42,54.73,55.18,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,55.18,0,未知,43.18,D,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,禁止追入/暂时回避,1
601857,中国石油,自动发现,今日自动发现,11.18,2.38,11.05,11.2,10.98,10.92,123095.0,0.07,1.96,20260819114304,0.9090909090909105,-0.17857142857142794,1.821493624772308,1.17647058823529,,C,50.0,2.38,54.18,53.54,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,53.54,0,未知,41.54,D,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,禁止追入/暂时回避,1
000651,格力电器,自动发现,今日自动发现,41.33,3.17,40.38,41.39,40.29,40.06,190619.0,0.84,3.11,20260819114239,0.9454545454545434,-0.1449625513409103,2.5812856788284932,2.3526498266468465,,C,50.0,3.17,54.56,53.45,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,53.45,0,未知,41.45,D,明显强于行业；价格接近日内强势区；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,禁止追入/暂时回避,1
002384,东山精密,自动发现,今日自动发现,202.28,-5.4,203.11,210.98,202.02,213.82,748657.0,2.62,1.05,20260819114312,0.029017857142856193,-4.1236136126647,0.12870012870012104,-0.4086455615183948,,C,50.0,-5.4,55.75,11.13,52.12,30.0,当日大跌，进入风险观察,False,0.0,0,,0.0,False,False,回避,当前无优势,52.12,0,未知,40.12,D,量能较健康；当日未明显追高,弱于行业；市场风险较高,0.0,禁止追入/暂时回避,1
