code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open,etf_name,etf_grade,etf_score,relative_strength,quality_score,quick_profit_score,oversold_score,explosion_index,explosion_reason,held,cost,position_pnl,event_note,event_risk_value,event_hard_veto,event_unknown,signal,action,final_score,priority,life_stage,coach_score,candidate_grade,recommend_reasons,deduct_reasons,human_adjust,coach_action,coach_priority
002536,飞龙股份,自动发现,历史动态池,63.03,8.54,58.0,63.88,57.42,58.07,560599.0,16.79,1.6,20260903161436,0.8684210526315788,-1.3306199123356288,9.770114942528728,8.67241379310344,,C,50.0,8.54,55.5,84.16,0.0,35.0,当日涨幅超过7%；换手率偏高,False,0.0,0,,0.0,False,False,回避,当前无优势,84.16,0,未知,74.16,B,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接,当日涨幅过大；人工设置禁止追高,0.0,二级候选：等待回踩或尾盘确认,4
002436,兴森科技,自动发现,历史动态池,35.19,3.59,34.34,35.72,32.8,33.97,371815.0,7.15,1.1,20260903161424,0.8184931506849312,-1.4837625979843283,7.286585365853671,2.4752475247524552,,C,50.0,3.59,55.14,69.28,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,69.28,0,未知,69.28,B,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,二级候选：等待回踩或尾盘确认,4
601601,中国太保,自动发现,今日自动发现,34.04,3.69,32.75,34.48,32.74,32.83,258512.0,1.11,1.71,20260903161437,0.7471264367816097,-1.2761020881670415,3.970678069639577,3.9389312977099245,,C,50.0,3.69,46.82,68.66,0.0,8.0,事件风险+8,False,0.0,0,近期业绩公告：中国太保:太平洋健康保险股份有限公司偿付能力季度报告摘要节录；近期业绩公告：中国太保:中国太保2026年半年度报告摘要；近期业绩公告：中国太保:中国太保2026年半年度报告；近期业绩公告：中国太保:中国太平洋人寿保险股份有限公司偿付能力季度报告摘要节录；近期业绩公告：中国太保:中国太平洋财产保险股份有限公司偿付能力季度报告摘要节录；近期业绩公告：中国太保:太平洋安信农业保险股份有限公司偿付能力季度报告摘要节录,8.0,False,False,回避,当前无优势,68.66,0,未知,68.66,B,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,二级候选：等待回踩或尾盘确认,4
601318,中国平安,保险,核心池,58.0,2.42,56.6,58.58,56.5,56.63,630952.0,1.02,1.61,20260903161432,0.7211538461538467,-0.990099009900991,2.6548672566371723,2.473498233215543,沪深300ETF,C,54.32,2.4,67.6,68.25,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,68.25,0,分歧,68.25,B,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；基础质量得分较好,无明显额外扣分,0.0,二级候选：等待回踩或尾盘确认,4
600601,方正科技,自动发现,今日自动发现,12.62,4.64,12.16,12.92,11.97,12.06,255047.0,4.91,1.42,20260903161500,0.6842105263157885,-2.3219814241486114,5.4302422723475186,3.7828947368421018,,C,50.0,4.64,54.81,67.89,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,67.89,0,未知,67.89,B,明显强于行业；量能较健康；开盘后仍有承接,无明显额外扣分,0.0,二级候选：等待回踩或尾盘确认,4
600309,万华化学,自动发现,今日自动发现,77.38,2.93,75.18,77.69,74.91,75.18,312357.0,1.3,0.99,20260903161439,0.8884892086330928,-0.3990217531213869,3.297290081431048,2.9263101888800103,,C,50.0,2.93,46.99,67.67,0.0,8.0,事件风险+8,False,0.0,0,近期业绩公告：万华化学:万华化学2026年半年度报告；近期业绩公告：万华化学:万华化学2026年半年度报告摘要,8.0,False,False,回避,当前无优势,67.67,0,未知,67.67,B,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,二级候选：等待回踩或尾盘确认,4
600186,莲花控股,自动发现,今日自动发现,12.38,4.38,11.87,12.5,11.76,11.86,403692.0,18.5,1.37,20260903161435,0.8378378378378389,-0.9599999999999942,5.272108843537415,4.296545914069094,,C,50.0,4.38,20.21,67.33,0.0,45.0,事件风险+35；换手率偏高,False,0.0,0,近期业绩公告：莲花控股:莲花控股股份有限公司关于召开2026年半年度业绩说明会的公告；解禁风险：莲花控股:关于2023年股票期权与限制性股票激励计划首次授予部分第三个行权期行权条件成就及第三个解除限售期解除限售条件成就、预留授予部分第二个行权期行权条件成就及第二个解除限售期解除限售条件成就的公告；近期业绩公告：莲花控股:莲花控股股份有限公司2026年半年度报告；近期业绩公告：莲花控股:莲花控股股份有限公司2026年半年度报告摘要,35.0,False,False,回避,当前无优势,67.33,0,未知,67.33,B,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,爆雷指数偏高,0.0,二级候选：等待回踩或尾盘确认,4
002716,湖南白银,自动发现,历史动态池,11.59,7.81,11.0,11.7,10.92,10.75,398054.0,15.14,1.06,20260903161415,0.8589743589743596,-0.9401709401709368,6.135531135531136,5.36363636363637,,C,50.0,7.81,47.2,75.75,0.0,43.0,事件风险+8；当日涨幅超过7%；换手率偏高,False,0.0,0,近期业绩公告：湖南白银:关于参加2026年湖南辖区上市公司投资者网上集体接待日暨半年度业绩说明会活动的公告,8.0,False,False,回避,当前无优势,75.75,0,未知,65.75,B,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接,当日涨幅过大；人工设置禁止追高,0.0,二级候选：等待回踩或尾盘确认,4
600489,中金黄金,自动发现,今日自动发现,25.69,4.01,25.2,26.0,25.01,24.7,256682.0,2.07,0.98,20260903161439,0.6868686868686876,-1.1923076923076925,2.7189124350259775,1.9444444444444597,,C,50.0,4.01,46.82,65.74,0.0,8.0,事件风险+8,False,0.0,0,近期业绩公告：中金黄金:中金黄金股份有限公司2026年半年度报告；近期业绩公告：中金黄金:中金黄金股份有限公司2026年半年度报告摘要,8.0,False,False,回避,当前无优势,65.74,0,未知,65.74,B,明显强于行业；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,二级候选：等待回踩或尾盘确认,4
688205,德科立,自动发现,今日自动发现,182.4,5.25,175.39,185.0,173.47,173.3,263399.0,9.19,1.04,20260903161453,0.7745013009540335,-1.4054054054054022,5.147864184008766,3.9968071155710216,,C,50.0,5.25,54.84,75.13,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,75.13,0,未知,65.13,B,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接,接近追高区；人工设置禁止追高,0.0,二级候选：等待回踩或尾盘确认,4
300759,康龙化成,自动发现,历史动态池,43.0,2.26,42.0,43.33,41.71,42.05,187865.0,3.11,0.98,20260903161427,0.7962962962962971,-0.7615970459266097,3.092783505154628,2.3809523809523725,,C,50.0,2.26,54.55,64.97,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,64.97,0,未知,64.97,B,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,二级候选：等待回踩或尾盘确认,4
600276,恒瑞医药,创新药,核心池,45.96,0.86,45.6,46.09,45.36,45.57,230036.0,0.79,0.78,20260903161433,0.8219178082191756,-0.2820568453026695,1.3227513227513255,0.7894736842105177,医疗ETF,B,59.85,0.56,58.72,62.72,0.0,8.0,事件风险+8,False,0.0,0,近期业绩公告：恒瑞医药:恒瑞医药关于召开2026年半年度业绩说明会的公告,8.0,False,False,回避,当前无优势,62.72,0,启动,64.72,B,价格接近日内强势区；开盘后仍有承接；当日未明显追高；板块处于启动阶段,无明显额外扣分,0.0,二级候选：等待回踩或尾盘确认,4
