code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open,etf_name,etf_grade,etf_score,relative_strength,quality_score,quick_profit_score,oversold_score,explosion_index,explosion_reason,held,cost,position_pnl,event_note,event_risk_value,event_hard_veto,event_unknown,signal,action,final_score,priority,life_stage,coach_score,candidate_grade,recommend_reasons,deduct_reasons,human_adjust,coach_action,coach_priority
300394,天孚通信,光模块/CPO,核心池,224.49,3.52,208.0,228.0,202.0,216.85,1263332.0,5.37,1.29,20260806134354,0.8650000000000003,-1.5394736842105239,11.133663366336632,7.927884615384628,通信ETF,A,72.7,2.59,68.2,93.19,0.0,0.0,,False,0.0,0,,0.0,False,False,快吃肉候选,仅小仓1手；尾盘确认且不得急拉追入,93.19,10,发酵,97.19,A,所属ETF强；明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
601138,工业富联,AI服务器,核心池,68.35,3.69,65.55,69.8,64.87,65.92,1379779.0,1.03,1.75,20260806134356,0.7058823529411754,-2.077363896848139,5.364575304455044,4.271548436308148,人工智能ETF,B,62.86,5.09,68.28,85.25,0.0,0.0,,False,0.0,0,,0.0,False,False,快吃肉候选,仅小仓1手；尾盘确认且不得急拉追入,85.25,10,震荡,85.25,A,明显强于行业；量能较健康；开盘后仍有承接；当日未明显追高；基础质量得分较好,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
002407,多氟多,自动发现,今日自动发现,34.21,4.27,32.41,34.8,32.4,32.81,546347.0,15.02,1.61,20260806134357,0.7541666666666681,-1.695402298850568,5.586419753086425,5.55384140697317,,C,50.0,4.27,55.47,82.35,0.0,10.0,换手率偏高,False,0.0,0,,0.0,False,False,回避,当前无优势,82.35,0,未知,82.35,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
300620,光库科技,自动发现,今日自动发现,273.38,4.75,250.62,288.58,249.49,260.98,486207.0,7.29,1.74,20260806134357,0.6111537477615759,-5.267170282070821,9.575534089542659,9.081477934721892,,C,50.0,4.75,55.37,82.34,0.0,8.0,距日内高点较远,False,0.0,0,,0.0,False,False,回避,当前无优势,82.34,0,未知,82.34,A,明显强于行业；量能较健康；开盘后仍有承接,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
300666,江丰电子,自动发现,今日自动发现,232.47,4.53,215.0,240.0,215.0,222.4,455406.0,8.89,1.51,20260806134357,0.6988,-3.137500000000004,8.125581395348846,8.125581395348846,,C,50.0,4.53,55.32,81.93,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,81.93,0,未知,81.93,A,明显强于行业；量能较健康；开盘后仍有承接,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
688702,盛科通信,自动发现,今日自动发现,364.9,4.13,339.37,376.45,338.28,350.44,293304.0,3.98,1.05,20260806134356,0.6974063400576367,-3.068136538716959,7.869220763864249,7.52276276630226,,C,50.0,4.13,54.93,79.9,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,79.9,0,未知,79.9,A,明显强于行业；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
300308,中际旭创,光模块/CPO,核心池,952.01,0.45,901.02,995.0,882.55,947.74,3474672.0,3.34,0.96,20260806134354,0.6176967541129391,-4.320603015075375,7.870375616112413,5.6591418614459155,通信ETF,A,72.7,-0.48,69.08,73.76,0.0,8.0,距日内高点较远,False,0.0,0,,0.0,False,False,快吃肉候选,仅小仓1手；尾盘确认且不得急拉追入,73.76,10,发酵,77.76,A,所属ETF强；量能较健康；开盘后仍有承接；当日未明显追高；基础质量得分较好；板块处于发酵阶段,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
002636,金安国纪,自动发现,今日自动发现,58.79,4.65,55.61,61.62,55.61,56.18,408195.0,9.62,2.07,20260806134357,0.529118136439268,-4.592664719246997,5.718395971947499,5.718395971947499,,C,50.0,4.65,55.22,75.96,0.0,8.0,距日内高点较远,False,0.0,0,,0.0,False,False,回避,当前无优势,75.96,0,未知,75.96,A,明显强于行业；量能较健康；开盘后仍有承接,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
688048,长光华芯,自动发现,今日自动发现,267.4,3.24,250.08,277.98,249.3,259.0,342099.0,7.35,1.1,20260806134357,0.63110181311018,-3.806029210734596,7.26032892097872,6.925783749200232,,C,50.0,3.24,55.07,75.49,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,75.49,0,未知,75.49,A,明显强于行业；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
002156,通富微电,自动发现,今日自动发现,59.96,3.38,56.01,62.81,56.01,58.0,789032.0,8.69,1.19,20260806134357,0.5808823529411765,-4.5374940296131205,7.05231208712731,7.05231208712731,,C,50.0,3.38,55.79,75.31,0.0,8.0,距日内高点较远,False,0.0,0,,0.0,False,False,回避,当前无优势,75.31,0,未知,75.31,A,明显强于行业；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
300476,胜宏科技,自动发现,今日自动发现,248.68,5.22,228.01,260.53,227.0,236.35,1599371.0,7.43,2.03,20260806134354,0.6465851476289897,-4.548420527386465,9.550660792951549,9.065391868777684,,C,50.0,5.22,56.41,84.44,0.0,8.0,距日内高点较远,False,0.0,0,,0.0,False,False,回避,当前无优势,84.44,0,未知,74.44,A,明显强于行业；量能较健康；开盘后仍有承接,接近追高区；人工设置禁止追高,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
601088,中国神华,煤炭,核心池,43.86,2.0,42.9,44.04,42.9,43.0,114892.0,0.16,1.01,20260806134357,0.842105263157895,-0.4087193460490468,2.237762237762242,2.237762237762242,煤炭ETF,S,95.86,-1.83,66.12,80.19,0.0,0.0,,False,0.0,0,,0.0,False,False,快吃肉候选,仅小仓1手；尾盘确认且不得急拉追入,80.19,10,高潮,74.19,A,所属ETF强；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；基础质量得分较好,弱于行业；板块可能处于高潮,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
