code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open,etf_name,etf_grade,etf_score,relative_strength,quality_score,quick_profit_score,oversold_score,explosion_index,explosion_reason,held,cost,position_pnl,event_note,event_risk_value,event_hard_veto,event_unknown,signal,action,final_score,priority,life_stage,coach_score,candidate_grade,recommend_reasons,deduct_reasons,human_adjust,coach_action,coach_priority
600276,恒瑞医药,创新药,核心池,54.61,4.8,52.0,54.62,51.82,52.11,749798.0,2.2,2.02,20260807145753,0.9964285714285721,-0.018308311973636027,5.384021613276735,5.019230769230765,医疗ETF,S,96.52,0.27,67.75,100.0,0.0,0.0,,False,0.0,0,,0.0,False,False,快吃肉候选,仅小仓1手；尾盘确认且不得急拉追入,100.0,10,高潮,97.0,A,所属ETF强；价格接近日内强势区；量能较健康；开盘后仍有承接；基础质量得分较好；市场总体风险较低,板块可能处于高潮,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
600460,士兰微,自动发现,今日自动发现,32.53,4.4,31.1,32.62,30.9,31.16,341859.0,6.42,1.07,20260807145757,0.9476744186046533,-0.27590435315756334,5.275080906148877,4.598070739549831,,C,50.0,4.4,55.07,91.69,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,91.69,0,未知,94.69,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
600489,中金黄金,自动发现,今日自动发现,26.1,3.94,25.07,26.11,25.0,25.11,286779.0,2.32,1.07,20260807145756,0.9909909909909927,-0.03829950210646471,4.400000000000004,4.108496210610291,,C,50.0,3.94,54.92,90.47,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,90.47,0,未知,93.47,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
300058,蓝色光标,自动发现,今日自动发现,15.88,3.52,15.08,15.96,14.63,15.34,1019970.0,19.08,0.96,20260807145754,0.9398496240601504,-0.5012531328320802,8.54408749145592,5.305039787798416,,C,50.0,3.52,56.02,90.29,0.0,10.0,换手率偏高,False,0.0,0,,0.0,False,False,回避,当前无优势,90.29,0,未知,93.29,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
002008,大族激光,自动发现,今日自动发现,99.73,4.76,95.2,101.13,94.75,95.2,527525.0,5.59,1.12,20260807145754,0.7805642633228852,-1.3843567685157598,5.2559366754617365,4.758403361344543,,C,50.0,4.76,55.44,90.06,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,90.06,0,未知,93.06,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
688981,中芯国际,晶圆制造,核心池,128.35,3.38,123.36,128.38,123.13,124.15,749540.0,2.97,0.92,20260807145755,0.9942857142857141,-0.023368125876310764,4.2394217493705755,4.045071335927353,半导体ETF,S,89.6,-0.06,67.75,95.43,0.0,0.0,,False,0.0,0,,0.0,False,False,快吃肉候选,仅小仓1手；尾盘确认且不得急拉追入,95.43,10,高潮,92.43,A,所属ETF强；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；基础质量得分较好,板块可能处于高潮,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
600522,中天科技,自动发现,今日自动发现,33.67,4.27,32.2,34.08,32.03,32.29,1130458.0,9.95,1.31,20260807145754,0.8000000000000014,-1.2030516431924765,5.120199812675619,4.565217391304355,,C,50.0,4.27,56.11,88.91,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,88.91,0,未知,91.91,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
688521,芯原股份,自动发现,今日自动发现,230.12,5.96,215.23,231.97,214.01,217.17,450891.0,3.84,1.0,20260807145755,0.8969933184855238,-0.797516920291419,7.527685622167191,6.918180551038433,,C,50.0,5.96,55.31,98.36,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,98.36,0,未知,91.36,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；市场总体风险较低,接近追高区；人工设置禁止追高,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
688347,华虹宏力,自动发现,今日自动发现,268.29,3.95,256.8,271.87,254.12,258.1,613044.0,5.69,0.91,20260807145756,0.7983098591549305,-1.316805826314038,5.576105776798368,4.474299065420562,,C,50.0,3.95,55.57,87.77,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,87.77,0,未知,90.77,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
000630,铜陵有色,自动发现,今日自动发现,6.96,5.94,6.58,6.98,6.52,6.57,385816.0,5.08,1.73,20260807145754,0.9565217391304338,-0.2865329512894088,6.748466257668717,5.775075987841949,,C,50.0,5.94,55.17,97.74,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,97.74,0,未知,90.74,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；市场总体风险较低,接近追高区；人工设置禁止追高,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
300475,香农芯创,自动发现,今日自动发现,158.66,3.98,152.59,160.78,150.7,152.59,570774.0,8.08,1.06,20260807145754,0.7896825396825395,-1.3185719616867764,5.282017252820181,3.977980208401588,,C,50.0,3.98,55.51,87.0,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,87.0,0,未知,90.0,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
688120,华海清科,自动发现,今日自动发现,259.13,5.94,244.57,261.5,240.8,244.6,375005.0,2.98,0.78,20260807145756,0.8855072463768113,-0.9063097514340313,7.612126245847173,5.95330580201987,,C,50.0,5.94,55.15,96.74,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,96.74,0,未知,89.74,A,明显强于行业；价格接近日内强势区；开盘后仍有承接；市场总体风险较低,接近追高区；人工设置禁止追高,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
