kind,symbol,code,name,price,pct,open,high,low,pre_close,amount,quote_time,close_location
etf,sh512760,512760,芯片ETF,1.124,4.07,1.086,1.128,1.084,1.08,47014.0,20260827161431,0.9090909090909137
etf,sh512480,512480,半导体ETF,1.063,4.52,1.025,1.064,1.02,1.017,156700.0,20260827161431,0.9772727272727247
etf,sh588200,588200,科创芯片ETF,1.203,4.79,1.16,1.206,1.154,1.148,380606.0,20260827161447,0.9423076923076944
etf,sh515880,515880,通信ETF,0.678,4.63,0.658,0.681,0.657,0.648,362766.0,20260827161450,0.875
etf,sh515980,515980,人工智能ETF,1.027,3.95,0.999,1.028,0.996,0.988,25367.0,20260827161458,0.9687499999999966
etf,sh516820,516820,机器人ETF,0.354,0.57,0.351,0.354,0.348,0.352,3236.0,20260827161453,1.0
etf,sh512170,512170,医疗ETF,0.346,0.29,0.344,0.346,0.341,0.345,35083.0,20260827161458,1.0
etf,sh512880,512880,证券ETF,1.106,0.91,1.092,1.108,1.089,1.096,268972.0,20260827161452,0.8947368421052637
etf,sh512690,512690,酒ETF,0.421,-0.47,0.422,0.422,0.417,0.423,38569.0,20260827161451,0.8
etf,sh515030,515030,新能源车ETF,1.634,0.25,1.624,1.634,1.606,1.63,11138.0,20260827161500,1.0
etf,sh515790,515790,光伏ETF,0.846,-0.59,0.849,0.849,0.829,0.851,13283.0,20260827161451,0.85
etf,sh516510,516510,云计算ETF,1.663,2.4,1.629,1.663,1.629,1.624,11139.0,20260827161458,1.0
etf,sh515400,515400,大数据ETF,0.858,2.14,0.843,0.859,0.841,0.84,6866.0,20260827161440,0.9444444444444444
etf,sh512400,512400,有色金属ETF,1.967,1.18,1.922,1.979,1.918,1.944,115813.0,20260827161451,0.8032786885245905
etf,sh515220,515220,煤炭ETF,1.341,2.52,1.303,1.346,1.299,1.308,69214.0,20260827161435,0.8936170212765936
etf,sh510300,510300,沪深300ETF,4.691,0.84,4.659,4.694,4.649,4.652,300132.0,20260827161440,0.9333333333333307
etf,sh518880,518880,黄金ETF,9.446,-0.75,9.504,9.54,9.445,9.517,543858.0,20260827161449,0.010526315789467977
etf,sh510880,510880,红利ETF,3.454,0.41,3.435,3.463,3.413,3.44,44324.0,20260827161432,0.8200000000000031
etf,sh512660,512660,军工ETF,1.121,1.82,1.098,1.123,1.097,1.101,23497.0,20260827161439,0.9230769230769231
