kind,symbol,code,name,price,pct,open,high,low,pre_close,amount,quote_time,close_location
etf,sh512760,512760,芯片ETF,1.005,-1.66,1.006,1.015,0.995,1.022,17668.0,20260914141544,0.4999999999999972
etf,sh512480,512480,半导体ETF,0.947,-1.35,0.945,0.957,0.935,0.96,66872.0,20260914141542,0.5454545454545432
etf,sh588200,588200,科创芯片ETF,1.072,-1.56,1.069,1.084,1.06,1.089,118337.0,20260914141544,0.5
etf,sh515880,515880,通信ETF,0.658,-2.52,0.66,0.67,0.648,0.675,219308.0,20260914141543,0.45454545454545453
etf,sh515980,515980,人工智能ETF,0.981,-1.41,0.985,0.995,0.974,0.995,11550.0,20260914141541,0.3333333333333333
etf,sh516820,516820,机器人ETF,0.341,1.79,0.334,0.341,0.333,0.335,2187.0,20260914141544,1.0
etf,sh512170,512170,医疗ETF,0.333,1.83,0.326,0.335,0.325,0.327,33109.0,20260914141543,0.8
etf,sh512880,512880,证券ETF,1.051,-0.66,1.053,1.056,1.048,1.058,100484.0,20260914141541,0.3749999999999861
etf,sh512690,512690,酒ETF,0.412,0.0,0.412,0.414,0.41,0.412,19007.0,20260914141542,0.5
etf,sh515030,515030,新能源车ETF,1.505,1.21,1.486,1.518,1.481,1.487,10505.0,20260914141543,0.6486486486486446
etf,sh515790,515790,光伏ETF,0.793,0.0,0.79,0.799,0.788,0.793,6172.0,20260914141542,0.45454545454545453
etf,sh516510,516510,云计算ETF,1.596,-0.25,1.588,1.614,1.584,1.6,6184.0,20260914141542,0.4
etf,sh515400,515400,大数据ETF,0.82,0.24,0.813,0.829,0.813,0.818,4919.0,20260914141542,0.4375
etf,sh512400,512400,有色金属ETF,1.738,-0.91,1.724,1.755,1.722,1.754,53684.0,20260914141543,0.48484848484848647
etf,sh515220,515220,煤炭ETF,1.272,-1.55,1.292,1.304,1.271,1.292,56120.0,20260914141542,0.030303030303033565
etf,sh510300,510300,沪深300ETF,4.548,-0.68,4.551,4.574,4.538,4.579,209657.0,20260914141542,0.277777777777775
etf,sh518880,518880,黄金ETF,8.898,-0.5,8.907,8.95,8.888,8.943,343490.0,20260914141541,0.16129032258064332
etf,sh510880,510880,红利ETF,3.397,-0.64,3.41,3.439,3.397,3.419,31037.0,20260914141543,0.0
etf,sh512660,512660,军工ETF,1.149,-1.54,1.162,1.166,1.147,1.167,23677.0,20260914141544,0.10526315789473746
