code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open,etf_name,etf_grade,etf_score,relative_strength,quality_score,quick_profit_score,oversold_score,explosion_index,explosion_reason,held,cost,position_pnl,event_note,event_risk_value,event_hard_veto,event_unknown,signal,action,final_score,priority,life_stage,coach_score,candidate_grade,recommend_reasons,deduct_reasons,human_adjust,coach_action,coach_priority
300014,亿纬锂能,自动发现,今日自动发现,55.05,3.87,52.7,55.41,52.41,53.0,280639.0,2.45,1.1,20260723142718,0.8800000000000002,-0.6497022198159175,5.037206639954217,4.4592030360531165,,C,50.0,3.87,54.9,61.82,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,61.82,0,未知,49.82,C,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,普通观察：当前不买，保留跟踪,3
600536,中国软件,软件,核心池,34.0,-2.58,34.2,34.77,33.68,34.9,96096.0,3.33,0.66,20260723142718,0.2935779816513755,-2.2145527753810845,0.9501187648456089,-0.5847953216374324,云计算ETF,E,18.03,0.36,57.97,16.38,0.0,43.0,事件风险+8；所属ETF为E级,True,0.0,0,近期业绩公告：中国软件:中国软件2026年半年度业绩预告,8.0,False,False,持仓保留,继续观察；持续弱于ETF时再降仓,16.38,6,退潮,0.0,持仓,当日未明显追高,所属行业偏弱；板块处于退潮阶段；市场风险较高,0.0,继续观察；持续弱于ETF时再降仓,2
300750,宁德时代,自动发现,今日自动发现,384.45,3.27,373.0,385.93,366.01,372.26,1152379.0,0.72,0.9,20260723142718,0.9257028112449791,-0.3834892337988838,5.038113712740078,3.0697050938337744,,C,50.0,3.27,56.12,59.29,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,59.29,0,未知,47.29,D,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,禁止追入/暂时回避,1
603799,华友钴业,自动发现,今日自动发现,41.36,3.92,39.8,41.92,39.6,39.8,336630.0,4.35,1.27,20260723142719,0.7586206896551715,-1.3358778625954248,4.444444444444429,3.9195979899497635,,C,50.0,3.92,55.05,59.12,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,59.12,0,未知,47.12,D,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,禁止追入/暂时回避,1
601991,大唐发电,自动发现,今日自动发现,7.35,5.76,6.8,7.5,6.63,6.95,595164.0,6.86,1.28,20260723142721,0.8275862068965514,-2.0000000000000018,10.859728506787336,8.088235294117641,,C,50.0,5.76,55.55,67.58,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,67.58,0,未知,45.58,D,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接,接近追高区；市场风险较高；人工设置禁止追高,0.0,禁止追入/暂时回避,1
600406,国电南瑞,自动发现,今日自动发现,24.4,2.74,23.75,24.5,23.43,23.75,256399.0,1.33,1.25,20260723142720,0.906542056074765,-0.40816326530612734,4.139991463935111,2.7368421052631486,,C,50.0,2.74,54.82,56.77,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,56.77,0,未知,44.77,D,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,禁止追入/暂时回避,1
000792,盐湖股份,自动发现,今日自动发现,27.44,4.41,26.35,27.95,26.0,26.28,281633.0,1.96,1.32,20260723142718,0.7384615384615394,-1.8246869409660027,5.5384615384615365,4.136622390891831,,C,50.0,4.41,54.9,56.71,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,56.71,0,未知,44.71,D,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,禁止追入/暂时回避,1
000338,潍柴动力,自动发现,今日自动发现,27.82,3.61,27.1,28.08,27.03,26.85,256531.0,1.87,0.94,20260723142718,0.7523809523809536,-0.9259259259259189,2.9226785053644067,2.656826568265669,,C,50.0,3.61,54.82,56.37,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,56.37,0,未知,44.37,D,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,禁止追入/暂时回避,1
002709,天赐材料,自动发现,今日自动发现,37.12,5.28,35.41,37.48,35.18,35.26,270773.0,4.9,1.14,20260723142718,0.8434782608695652,-0.9605122732123772,5.514496873223407,4.829144309517086,,C,50.0,5.28,54.87,65.57,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,65.57,0,未知,43.57,D,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接,接近追高区；市场风险较高；人工设置禁止追高,0.0,禁止追入/暂时回避,1
002466,天齐锂业,自动发现,今日自动发现,46.1,4.96,44.49,46.99,44.08,43.92,331367.0,4.91,1.13,20260723142718,0.6941580756013748,-1.894020004256225,4.582577132486398,3.6187907394920282,,C,50.0,4.96,47.04,55.17,0.0,8.0,事件风险+8,False,0.0,0,近期业绩公告：天齐锂业:2026年半年度业绩预告,8.0,False,False,回避,当前无优势,55.17,0,未知,43.17,D,明显强于行业；量能较健康；开盘后仍有承接,市场风险较高,0.0,禁止追入/暂时回避,1
