code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open,etf_name,etf_grade,etf_score,relative_strength,quality_score,quick_profit_score,oversold_score,explosion_index,explosion_reason,held,cost,position_pnl,event_note,event_risk_value,event_hard_veto,event_unknown,signal,action,final_score,priority,life_stage,coach_score,candidate_grade,recommend_reasons,deduct_reasons,human_adjust,coach_action,coach_priority
000636,风华高科,自动发现,今日自动发现,54.4,4.7,50.02,54.87,48.08,51.96,763540.0,12.89,1.17,20260804132654,0.9307805596465392,-0.8565700747220628,13.144758735440941,8.756497401039564,,C,50.0,4.7,55.77,98.1,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,98.1,0,未知,100.0,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
688361,中科飞测,自动发现,今日自动发现,317.98,4.95,304.49,319.45,297.33,302.97,243485.0,2.22,0.9,20260804132655,0.9335443037974697,-0.4601659101580724,6.945145124945351,4.430358960885417,,C,50.0,4.95,54.77,92.67,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,92.67,0,未知,95.67,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
600498,烽火通信,自动发现,今日自动发现,34.54,4.98,33.3,34.58,33.1,32.9,175158.0,4.05,1.28,20260804132655,0.9729729729729735,-0.11567379988431936,4.350453172205437,3.7237237237237375,,C,50.0,4.98,54.49,92.41,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,92.41,0,未知,95.41,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
300285,国瓷材料,自动发现,今日自动发现,60.0,3.81,56.9,60.0,53.8,57.8,575401.0,11.86,1.13,20260804132654,1.0,0.0,11.524163568773238,5.448154657293491,,C,50.0,3.81,55.52,92.24,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,92.24,0,未知,95.24,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
688525,佰维存储,自动发现,今日自动发现,216.4,4.64,209.38,216.4,206.33,206.8,441506.0,4.41,0.77,20260804132654,1.0,0.0,4.880531187902881,3.352755755086445,,C,50.0,4.64,55.29,91.59,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,91.59,0,未知,94.59,A,明显强于行业；价格接近日内强势区；开盘后仍有承接；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
600641,先导基电,自动发现,今日自动发现,24.33,3.93,23.0,24.35,22.35,23.41,161388.0,7.4,1.55,20260804132656,0.9899999999999984,-0.0821355236139798,8.859060402684559,5.782608695652169,,C,50.0,3.93,46.42,91.04,0.0,8.0,事件风险+8,False,0.0,0,近期业绩公告：先导基电:上海先导基电科技股份有限公司2026年半年度报告摘要；近期业绩公告：先导基电:上海先导基电科技股份有限公司关于2025年半年度报告、2025年年度报告的更正公告；近期业绩公告：先导基电:上海先导基电科技股份有限公司2025年年度报告(更正后)；近期业绩公告：先导基电:上海万业企业股份有限公司2025年半年度报告(更正后)；近期业绩公告：先导基电:上海先导基电科技股份有限公司2026年半年度报告,8.0,False,False,回避,当前无优势,91.04,0,未知,94.04,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
002747,埃斯顿,自动发现,今日自动发现,32.05,4.23,30.86,32.07,30.03,30.75,197951.0,8.11,1.27,20260804132657,0.990196078431371,-0.0623635796694777,6.726606726606721,3.8561244329228694,,C,50.0,4.23,54.59,90.84,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,90.84,0,未知,93.84,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
688702,盛科通信,自动发现,今日自动发现,336.88,4.62,323.22,339.79,318.1,322.0,224544.0,3.36,0.94,20260804132657,0.8658367911479933,-0.8564113128697204,5.903803835271915,4.2262236247756935,,C,50.0,4.62,54.7,90.28,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,90.28,0,未知,93.28,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
301308,江波龙,自动发现,今日自动发现,334.06,4.46,323.11,334.99,317.01,319.8,404917.0,4.37,0.87,20260804132654,0.9482758620689652,-0.27762022746947723,5.37837923093909,3.3889387515087632,,C,50.0,4.46,55.21,90.23,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,90.23,0,未知,93.23,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
300408,三环集团,自动发现,今日自动发现,120.54,5.74,112.0,120.88,109.11,114.0,684026.0,3.17,1.08,20260804132654,0.9711129991503832,-0.2812706816677557,10.475666758317303,7.625000000000015,,C,50.0,5.74,55.67,100.0,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,100.0,0,未知,93.0,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；市场总体风险较低,接近追高区；人工设置禁止追高,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
