code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open,etf_name,etf_grade,etf_score,relative_strength,quality_score,quick_profit_score,oversold_score,explosion_index,explosion_reason,held,cost,position_pnl,event_note,event_risk_value,event_hard_veto,event_unknown,signal,action,final_score,priority,life_stage,coach_score,candidate_grade,recommend_reasons,deduct_reasons,human_adjust,coach_action,coach_priority
300014,亿纬锂能,自动发现,今日自动发现,55.21,4.17,52.7,55.41,52.41,53.0,291377.0,2.54,1.09,20260723143630,0.9333333333333348,-0.360945677675506,5.3424918908605346,4.762808349146108,,C,50.0,4.17,54.93,84.0,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,84.0,0,未知,84.0,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
000792,盐湖股份,自动发现,今日自动发现,27.49,4.6,26.35,27.95,26.0,26.28,288461.0,2.0,1.29,20260723143630,0.7641025641025636,-1.6457960644007175,5.730769230769228,4.326375711574948,,C,50.0,4.6,54.92,81.63,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,81.63,0,未知,81.63,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
300750,宁德时代,自动发现,今日自动发现,385.49,3.55,373.0,385.93,366.01,372.26,1207322.0,0.75,0.9,20260723143627,0.9779116465863456,-0.1140103127510117,5.322258954673376,3.348525469168906,,C,50.0,3.55,56.16,81.37,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,81.37,0,未知,81.37,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
000338,潍柴动力,自动发现,今日自动发现,27.95,4.1,27.1,28.08,27.03,26.85,269717.0,1.97,0.95,20260723143630,0.8761904761904769,-0.4629629629629539,3.4036256011838573,3.136531365313644,,C,50.0,4.1,54.86,80.55,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,80.55,0,未知,80.55,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
002709,天赐材料,自动发现,今日自动发现,37.28,5.73,35.41,37.48,35.18,35.26,279112.0,5.05,1.12,20260723143630,0.9130434782608713,-0.5336179295624244,5.9693007390562824,5.2809940694719115,,C,50.0,5.73,54.89,88.66,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,88.66,0,未知,78.66,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接,接近追高区；人工设置禁止追高,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
601138,工业富联,AI服务器,核心池,62.81,3.46,61.99,64.15,60.99,60.71,938068.0,0.75,1.1,20260723143628,0.575949367088607,-2.0888542478565864,2.984095753402194,1.3227939990321014,人工智能ETF,C,52.9,6.09,67.94,78.22,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,78.22,0,分歧,78.22,A,明显强于行业；量能较健康；开盘后仍有承接；当日未明显追高；基础质量得分较好,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
603799,华友钴业,自动发现,今日自动发现,41.31,3.79,39.8,41.92,39.6,39.8,345612.0,4.46,1.25,20260723143631,0.7370689655172417,-1.4551526717557217,4.318181818181821,3.793969849246248,,C,50.0,3.79,55.08,78.22,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,78.22,0,未知,78.22,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
002422,科伦药业,自动发现,今日自动发现,50.36,2.32,47.9,50.89,46.9,49.22,208586.0,3.29,0.96,20260723143630,0.8671679197994985,-1.0414619768127409,7.377398720682304,5.135699373695202,,C,50.0,2.32,54.64,78.2,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,78.2,0,未知,78.2,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
601991,大唐发电,自动发现,今日自动发现,7.23,4.03,6.8,7.5,6.63,6.95,611244.0,7.04,1.26,20260723143630,0.6896551724137936,-3.599999999999992,9.04977375565612,6.323529411764706,,C,50.0,4.03,55.57,77.96,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,77.96,0,未知,77.96,A,明显强于行业；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
002475,立讯精密,自动发现,今日自动发现,61.19,3.43,59.16,61.98,58.65,59.16,690814.0,1.55,0.93,20260723143630,0.7627627627627629,-1.2746047111971581,4.330775788576302,3.431372549019618,,C,50.0,3.43,55.68,77.29,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,77.29,0,未知,77.29,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
