code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open,etf_name,etf_grade,etf_score,relative_strength,quality_score,quick_profit_score,oversold_score,explosion_index,explosion_reason,held,cost,position_pnl,event_note,event_risk_value,event_hard_veto,event_unknown,signal,action,final_score,priority,life_stage,coach_score,candidate_grade,recommend_reasons,deduct_reasons,human_adjust,coach_action,coach_priority
601118,海南橡胶,自动发现,今日自动发现,8.15,3.56,7.59,8.15,7.27,7.87,236335.0,7.27,1.45,20260909155105,1.0,0.0,12.104539202200826,7.378129117259569,,C,50.0,3.56,54.75,87.06,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,87.06,0,未知,87.06,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
000338,潍柴动力,自动发现,历史动态池,27.85,4.66,27.0,28.12,27.0,26.61,308552.0,2.24,1.26,20260909155045,0.7589285714285721,-0.9601706970127966,3.1481481481481444,3.1481481481481444,,C,50.0,4.66,54.98,80.09,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,80.09,0,未知,80.09,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
600522,中天科技,自动发现,今日自动发现,34.12,4.95,33.4,34.39,33.21,32.51,899623.0,7.75,1.92,20260909155108,0.7711864406779634,-0.7851119511485982,2.740138512496215,2.1556886227544814,,C,50.0,4.95,47.91,78.32,0.0,8.0,事件风险+8,False,0.0,0,近期业绩公告：中天科技:江苏中天科技股份有限公司关于召开2026年半年度业绩说明会的公告,8.0,False,False,回避,当前无优势,78.32,0,未知,78.32,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
600489,中金黄金,自动发现,今日自动发现,25.89,2.74,24.92,26.0,24.86,25.2,221365.0,1.79,1.09,20260909155108,0.9035087719298251,-0.423076923076926,4.143201930812546,3.8924558587479785,,C,50.0,2.74,54.69,78.29,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,78.29,0,未知,78.29,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
601600,中国铝业,自动发现,今日自动发现,10.03,2.98,9.78,10.05,9.73,9.74,250628.0,1.91,1.64,20260909155121,0.9374999999999959,-0.19900497512439497,3.083247687564228,2.556237218813906,,C,50.0,2.98,54.8,77.72,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,77.72,0,未知,77.72,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
000807,云铝股份,自动发现,今日自动发现,29.03,5.6,27.84,29.1,27.59,27.49,364508.0,3.7,1.96,20260909155118,0.9536423841059601,-0.2405498281786933,5.219282348677057,4.2744252873563315,,C,50.0,5.6,55.12,87.67,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,87.67,0,未知,77.67,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接,接近追高区；人工设置禁止追高,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
601899,紫金矿业,有色金属,核心池,34.4,1.59,33.87,34.53,33.49,33.86,680297.0,0.97,1.01,20260909155108,0.8749999999999974,-0.3764842166232296,2.7172290235891294,1.564806613522296,有色金属ETF,B,67.73,-0.17,67.67,75.17,0.0,0.0,,False,0.0,0,,0.0,False,False,快吃肉候选,仅小仓1手；尾盘确认且不得急拉追入,75.17,10,启动,77.17,A,价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；基础质量得分较好；板块处于启动阶段,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
601088,中国神华,煤炭,核心池,47.33,2.18,46.16,47.39,45.95,46.32,139439.0,0.18,0.99,20260909155108,0.9583333333333317,-0.1266089892382416,3.0032644178454637,2.534662045060654,煤炭ETF,S,90.75,-0.82,58.29,82.12,0.0,8.0,事件风险+8,False,0.0,0,近期业绩公告：中国神华:中国神华2026年半年度报告；近期业绩公告：中国神华:中国神华2026年半年度报告摘要,8.0,False,False,快吃肉候选,仅小仓1手；尾盘确认且不得急拉追入,82.12,10,高潮,76.12,A,所属ETF强；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,板块可能处于高潮,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
600172,黄河旋风,自动发现,今日自动发现,16.93,2.61,16.2,17.24,16.03,16.5,419742.0,19.51,0.84,20260909155104,0.7438016528925625,-1.798143851508116,5.614472863381148,4.506172839506184,,C,50.0,2.61,55.25,76.09,0.0,10.0,换手率偏高,False,0.0,0,,0.0,False,False,回避,当前无优势,76.09,0,未知,76.09,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
600967,内蒙一机,自动发现,今日自动发现,14.43,4.04,13.55,15.22,13.41,13.87,243350.0,10.03,1.28,20260909155113,0.5635359116022095,-5.190538764783181,7.606263982102912,6.494464944649447,,C,50.0,4.04,54.77,75.86,0.0,8.0,距日内高点较远,False,0.0,0,,0.0,False,False,回避,当前无优势,75.86,0,未知,75.86,A,明显强于行业；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
