code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open,etf_name,etf_grade,etf_score,relative_strength,quality_score,quick_profit_score,oversold_score,explosion_index,explosion_reason,held,cost,position_pnl,event_note,event_risk_value,event_hard_veto,event_unknown,signal,action,final_score,priority,life_stage,coach_score,candidate_grade,recommend_reasons,deduct_reasons,human_adjust,coach_action,coach_priority
300570,太辰光,自动发现,今日自动发现,214.5,3.93,207.06,215.56,205.69,206.39,412901.0,10.18,1.46,20260917140809,0.8926038500506583,-0.49174243830024666,4.283144537896844,3.59316140249204,,C,50.0,3.93,55.23,61.07,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,61.07,0,未知,49.07,C,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,普通观察：当前不买，保留跟踪,3
600536,中国软件,软件,核心池,31.15,-1.86,31.43,31.78,31.07,31.74,26625.0,1.01,0.92,20260917140811,0.11267605633802563,-1.982378854625555,0.2574831026713742,-0.8908685968819663,云计算ETF,E,26.37,-1.05,56.85,16.12,0.0,43.0,事件风险+8；所属ETF为E级,True,0.0,0,近期业绩公告：中国软件:中国软件关于召开2026年半年度业绩说明会的公告,8.0,False,False,持仓减法,行业弱且个股更弱；反弹优先减1手,16.12,3,退潮,0.0,持仓,量能较健康；当日未明显追高,弱于行业；所属行业偏弱；板块处于退潮阶段；市场风险较高,0.0,行业弱且个股更弱；反弹优先减1手,2
600150,中国船舶,自动发现,今日自动发现,39.03,3.28,37.75,39.32,37.46,37.79,385479.0,1.34,0.89,20260917140809,0.8440860215053767,-0.7375381485249188,4.191137213027241,3.390728476821203,,C,50.0,3.28,55.17,58.14,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,58.14,0,未知,46.14,D,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,禁止追入/暂时回避,1
300394,天孚通信,光模块/CPO,核心池,276.82,3.1,268.54,282.6,268.54,268.49,1116175.0,3.69,1.25,20260917140809,0.5889046941678501,-2.0452937013446637,3.083339539733365,3.083339539733365,通信ETF,B,58.49,2.95,68.1,54.14,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,54.14,0,启动,44.14,D,明显强于行业；量能较健康；开盘后仍有承接；当日未明显追高；基础质量得分较好；板块处于启动阶段,市场风险较高,0.0,禁止追入/暂时回避,1
688072,拓荆科技,自动发现,今日自动发现,697.94,2.71,674.99,704.9,672.0,679.54,319429.0,1.63,1.21,20260917140809,0.7884498480243183,-0.987374095616389,3.8601190476190483,3.400050371116614,,C,50.0,2.71,55.01,55.58,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,55.58,0,未知,43.58,D,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,禁止追入/暂时回避,1
002050,三花智控,自动发现,历史动态池,34.6,2.58,33.5,34.85,33.45,33.73,157859.0,1.25,1.68,20260917140809,0.8214285714285713,-0.717360114777621,3.4379671150971625,3.2835820895522394,,C,50.0,2.58,54.4,55.51,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,55.51,0,未知,43.51,D,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,禁止追入/暂时回避,1
600183,生益科技,自动发现,今日自动发现,146.68,-5.05,153.0,157.27,146.5,154.48,1005114.0,2.75,1.24,20260917140811,0.01671309192200619,-6.733642779932603,0.12286689419795938,-4.130718954248358,,C,50.0,-5.05,56.0,6.79,53.32,30.0,当日大跌，进入风险观察,False,0.0,0,,0.0,False,False,回避,当前无优势,53.32,0,未知,41.32,D,量能较健康；当日未明显追高,弱于行业；市场风险较高,0.0,禁止追入/暂时回避,1
600487,亨通光电,自动发现,今日自动发现,68.12,4.16,65.4,69.7,65.39,65.4,1357961.0,8.15,1.8,20260917140811,0.6334106728538289,-2.2668579626972662,4.174950298210733,4.159021406727836,,C,50.0,4.16,48.27,52.89,0.0,8.0,事件风险+8,False,0.0,0,近期业绩公告：亨通光电:亨通光电关于召开2026年半年度业绩说明会的提示性公告,8.0,False,False,回避,当前无优势,52.89,0,未知,40.89,D,明显强于行业；量能较健康；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,禁止追入/暂时回避,1
002202,金风科技,自动发现,今日自动发现,18.47,1.32,17.97,18.55,17.71,18.23,217251.0,3.58,1.12,20260917140809,0.9047619047619025,-0.43126684636120016,4.2913608130999314,2.7824151363383454,,C,50.0,1.32,54.67,52.85,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,52.85,0,未知,40.85,D,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,市场风险较高,0.0,禁止追入/暂时回避,1
000725,京东方Ａ,自动发现,今日自动发现,5.73,5.14,5.42,5.81,5.42,5.45,1196768.0,5.91,3.31,20260917140809,0.7948717948717968,-1.376936316695343,5.719557195571956,5.719557195571956,,C,50.0,5.14,56.16,61.22,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,61.22,0,未知,39.22,D,明显强于行业；价格接近日内强势区；开盘后仍有承接,接近追高区；市场风险较高；人工设置禁止追高,0.0,禁止追入/暂时回避,1
