kind,symbol,code,name,price,pct,open,high,low,pre_close,amount,quote_time,close_location
etf,sh512760,512760,芯片ETF,1.142,-1.64,1.166,1.172,1.13,1.161,35593.0,20260810120535,0.2857142857142857
etf,sh512480,512480,半导体ETF,1.067,-1.48,1.085,1.095,1.057,1.083,109336.0,20260810120530,0.2631578947368421
etf,sh588200,588200,科创芯片ETF,1.198,-1.56,1.223,1.229,1.187,1.217,227365.0,20260810120543,0.26190476190475925
etf,sh515880,515880,通信ETF,0.634,-3.94,0.661,0.665,0.632,0.66,248565.0,20260810120549,0.06060606060606061
etf,sh515980,515980,人工智能ETF,1.041,-3.34,1.071,1.078,1.037,1.077,17860.0,20260810120557,0.09756097560975584
etf,sh516820,516820,机器人ETF,0.366,1.1,0.364,0.373,0.363,0.362,8319.0,20260810120552,0.3
etf,sh512170,512170,医疗ETF,0.352,1.73,0.349,0.36,0.349,0.346,101319.0,20260810120557,0.2727272727272727
etf,sh512880,512880,证券ETF,1.099,0.27,1.097,1.105,1.096,1.096,102248.0,20260810120556,0.3333333333333251
etf,sh512690,512690,酒ETF,0.445,2.3,0.436,0.447,0.435,0.435,74746.0,20260810120548,0.8333333333333334
etf,sh515030,515030,新能源车ETF,1.66,-0.06,1.662,1.679,1.657,1.661,7828.0,20260810120534,0.13636363636363133
etf,sh515790,515790,光伏ETF,0.854,-1.39,0.866,0.868,0.852,0.866,15131.0,20260810120548,0.125
etf,sh516510,516510,云计算ETF,1.721,-2.1,1.748,1.754,1.716,1.758,10810.0,20260810120529,0.131578947368424
etf,sh515400,515400,大数据ETF,0.889,-1.77,0.903,0.904,0.884,0.905,6689.0,20260810120539,0.25
etf,sh512400,512400,有色金属ETF,1.975,-0.5,2.01,2.017,1.974,1.985,103427.0,20260810120555,0.023255813953491015
etf,sh515220,515220,煤炭ETF,1.259,2.03,1.234,1.266,1.227,1.234,67499.0,20260810120539,0.8205128205128172
etf,sh510300,510300,沪深300ETF,4.729,-0.46,4.755,4.772,4.727,4.751,162688.0,20260810120541,0.04444444444443962
etf,sh518880,518880,黄金ETF,8.937,0.51,8.94,8.952,8.908,8.892,269164.0,20260810120550,0.6590909090909
etf,sh510880,510880,红利ETF,3.324,1.28,3.276,3.332,3.274,3.282,65724.0,20260810120557,0.8620689655172409
etf,sh512660,512660,军工ETF,1.152,-0.17,1.157,1.157,1.143,1.154,22616.0,20260810120540,0.6428571428571349
