kind,symbol,code,name,price,pct,open,high,low,pre_close,amount,quote_time,close_location
etf,sh512760,512760,芯片ETF,1.085,3.73,1.05,1.098,1.048,1.046,32957.0,20260805103651,0.7399999999999978
etf,sh512480,512480,半导体ETF,1.007,3.92,0.975,1.019,0.97,0.969,118429.0,20260805103653,0.7551020408163259
etf,sh588200,588200,科创芯片ETF,1.137,3.46,1.098,1.152,1.092,1.099,280535.0,20260805103652,0.7500000000000009
etf,sh515880,515880,通信ETF,0.622,-2.35,0.605,0.636,0.6,0.637,427043.0,20260805103653,0.6111111111111112
etf,sh515980,515980,人工智能ETF,1.048,-0.19,1.023,1.07,1.018,1.05,18675.0,20260805103653,0.5769230769230769
etf,sh516820,516820,机器人ETF,0.352,0.57,0.349,0.353,0.348,0.35,1985.0,20260805103653,0.8
etf,sh512170,512170,医疗ETF,0.338,1.2,0.334,0.339,0.333,0.334,35825.0,20260805103652,0.8333333333333334
etf,sh512880,512880,证券ETF,1.11,0.54,1.103,1.113,1.099,1.104,105561.0,20260805103651,0.7857142857142937
etf,sh512690,512690,酒ETF,0.437,-0.91,0.44,0.441,0.433,0.441,42451.0,20260805103653,0.5
etf,sh515030,515030,新能源车ETF,1.653,1.54,1.631,1.653,1.626,1.628,5927.0,20260805103653,1.0
etf,sh515790,515790,光伏ETF,0.848,0.71,0.838,0.848,0.836,0.842,8176.0,20260805103653,1.0
etf,sh516510,516510,云计算ETF,1.773,1.78,1.703,1.785,1.703,1.742,17767.0,20260805103653,0.8536585365853655
etf,sh515400,515400,大数据ETF,0.912,2.7,0.89,0.918,0.884,0.888,9646.0,20260805103651,0.8235294117647058
etf,sh512400,512400,有色金属ETF,1.884,4.15,1.825,1.886,1.818,1.809,73393.0,20260805103653,0.9705882352941175
etf,sh515220,515220,煤炭ETF,1.171,-0.09,1.162,1.177,1.153,1.172,26193.0,20260805103652,0.75
etf,sh510300,510300,沪深300ETF,4.674,0.49,4.62,4.677,4.613,4.651,176168.0,20260805103651,0.9531250000000115
etf,sh518880,518880,黄金ETF,8.511,1.23,8.459,8.512,8.442,8.408,111512.0,20260805103653,0.9857142857142683
etf,sh510880,510880,红利ETF,3.226,-0.34,3.228,3.238,3.205,3.237,50448.0,20260805103652,0.6363636363636351
etf,sh512660,512660,军工ETF,1.127,0.99,1.112,1.127,1.112,1.116,11332.0,20260805103653,1.0
