code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open,etf_name,etf_grade,etf_score,relative_strength,quality_score,quick_profit_score,oversold_score,explosion_index,explosion_reason,held,cost,position_pnl,event_note,event_risk_value,event_hard_veto,event_unknown,signal,action,final_score,priority,life_stage,coach_score,candidate_grade,recommend_reasons,deduct_reasons,human_adjust,coach_action,coach_priority
300014,亿纬锂能,自动发现,今日自动发现,55.31,4.36,52.7,55.41,52.41,53.0,329847.0,2.87,1.12,20260723150600,0.9666666666666686,-0.1804728388377419,5.5332951726769775,4.952561669829225,,C,50.0,4.36,55.04,85.39,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,85.39,0,未知,85.39,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
000792,盐湖股份,自动发现,今日自动发现,27.58,4.95,26.35,27.95,26.0,26.28,314369.0,2.18,1.27,20260723150600,0.8102564102564097,-1.3237924865831863,6.076923076923069,4.66793168880455,,C,50.0,4.95,54.99,83.89,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,83.89,0,未知,83.89,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
603799,华友钴业,自动发现,今日自动发现,41.55,4.4,39.8,41.92,39.6,39.8,382110.0,4.93,1.25,20260723150610,0.8405172413793084,-0.8826335877862745,4.924242424242409,4.396984924623126,,C,50.0,4.4,55.16,82.56,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,82.56,0,未知,82.56,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
300750,宁德时代,自动发现,今日自动发现,385.99,3.69,373.0,386.0,366.01,372.26,1361047.0,0.84,0.91,20260723150600,0.999499749874938,-0.0025906735751313192,5.458867244064369,3.482573726541549,,C,50.0,3.69,56.27,82.34,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,82.34,0,未知,82.34,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
000338,潍柴动力,自动发现,今日自动发现,27.99,4.25,27.1,28.08,27.03,26.85,295962.0,2.16,0.94,20260723150600,0.9142857142857141,-0.3205128205128194,3.5516093229744694,3.284132841328402,,C,50.0,4.25,54.94,81.85,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,81.85,0,未知,81.85,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
601138,工业富联,AI服务器,核心池,62.88,3.57,61.99,64.15,60.99,60.71,1007480.0,0.81,1.07,20260723150612,0.5981012658227843,-1.9797349961028887,3.098868666994581,1.4357154379738724,人工智能ETF,C,53.66,6.02,68.01,78.84,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,78.84,0,分歧,78.84,A,明显强于行业；量能较健康；开盘后仍有承接；当日未明显追高；基础质量得分较好,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
002475,立讯精密,自动发现,今日自动发现,61.19,3.43,59.16,61.98,58.65,59.16,734710.0,1.65,0.9,20260723150600,0.7627627627627629,-1.2746047111971581,4.330775788576302,3.431372549019618,,C,50.0,3.43,55.73,77.3,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,77.3,0,未知,77.3,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
000630,铜陵有色,自动发现,今日自动发现,6.3,3.28,6.1,6.35,6.06,6.1,245444.0,3.53,1.45,20260723150600,0.8275862068965524,-0.7874015748031482,3.960396039603964,3.2786885245901676,,C,50.0,3.28,46.78,76.02,0.0,8.0,事件风险+8,False,0.0,0,近期业绩公告：铜陵有色:2026年半年度业绩预告,8.0,False,False,回避,当前无优势,76.02,0,未知,76.02,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
600406,国电南瑞,自动发现,今日自动发现,24.37,2.61,23.75,24.5,23.43,23.75,299021.0,1.55,1.26,20260723150611,0.8785046728971972,-0.5306122448979544,4.011950490823746,2.6105263157894854,,C,50.0,2.61,54.95,75.77,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,75.77,0,未知,75.77,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
600111,北方稀土,自动发现,今日自动发现,40.27,2.94,39.12,40.48,38.8,39.12,290293.0,2.01,1.09,20260723150611,0.8750000000000037,-0.5187747035573009,3.7886597938144417,2.9396728016360063,,C,50.0,2.94,46.93,75.47,0.0,8.0,事件风险+8,False,0.0,0,近期业绩公告：北方稀土:北方稀土2026年半年度业绩预增公告,8.0,False,False,回避,当前无优势,75.47,0,未知,75.47,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
