code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open,etf_name,etf_grade,etf_score,relative_strength,quality_score,quick_profit_score,oversold_score,explosion_index,explosion_reason,held,cost,position_pnl,event_note,event_risk_value,event_hard_veto,event_unknown,signal,action,final_score,priority,life_stage,coach_score,candidate_grade,recommend_reasons,deduct_reasons,human_adjust,coach_action,coach_priority
300570,太辰光,自动发现,今日自动发现,144.45,4.77,137.22,144.77,134.5,137.88,275780.0,10.26,1.02,20260807135054,0.9688412852969794,-0.22104027077434196,7.397769516728614,5.2689112374289415,,C,50.0,4.77,54.88,93.97,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,93.97,0,未知,96.97,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
600460,士兰微,自动发现,今日自动发现,32.6,4.62,31.1,32.62,30.9,31.16,273374.0,5.15,1.19,20260807135054,0.9883720930232581,-0.06131207847944742,5.501618122977359,4.8231511254019255,,C,50.0,4.62,54.87,93.28,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,93.28,0,未知,96.28,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
601869,长飞光纤,自动发现,今日自动发现,343.5,4.65,328.04,345.0,326.88,328.25,421184.0,3.08,1.22,20260807135053,0.9172185430463576,-0.43478260869564966,5.084434654919234,4.712839897573451,,C,50.0,4.65,55.25,92.04,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,92.04,0,未知,95.04,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
002202,金风科技,自动发现,今日自动发现,21.57,4.91,20.43,21.85,20.43,20.56,300424.0,4.19,1.44,20260807135054,0.8028169014084502,-1.281464530892451,5.580029368575623,5.580029368575623,,C,50.0,4.91,54.96,91.9,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,91.9,0,未知,94.9,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
688008,澜起科技,自动发现,今日自动发现,216.98,4.14,207.05,217.47,205.0,208.36,882286.0,3.6,1.08,20260807135055,0.9607056936647947,-0.22531843472662905,5.843902439024395,4.795943008935022,,C,50.0,4.14,55.89,91.64,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,91.64,0,未知,94.64,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
600498,烽火通信,自动发现,今日自动发现,39.47,4.45,37.88,39.58,37.38,37.79,329266.0,6.68,1.49,20260807135054,0.9500000000000002,-0.2779181404749864,5.591225254146592,4.1974656810982,,C,50.0,4.45,55.04,91.31,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,91.31,0,未知,94.31,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
300346,南大光电,自动发现,今日自动发现,58.52,4.69,56.66,58.78,55.21,55.9,359631.0,9.59,1.46,20260807135054,0.9271708683473395,-0.44232732221843873,5.995290708205037,3.2827391457818766,,C,50.0,4.69,55.11,90.32,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,90.32,0,未知,93.32,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
600330,天通股份,自动发现,今日自动发现,22.68,4.76,21.65,23.08,21.09,21.65,325802.0,12.03,1.84,20260807135054,0.7989949748743724,-1.7331022530329254,7.5391180654338585,4.757505773672066,,C,50.0,4.76,55.03,90.29,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,90.29,0,未知,93.29,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
688347,华虹宏力,自动发现,今日自动发现,269.28,4.33,256.8,271.87,254.12,258.1,476537.0,4.43,0.99,20260807135053,0.8540845070422517,-0.9526611983668776,5.965685502911988,4.859813084112141,,C,50.0,4.33,55.36,90.28,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,90.28,0,未知,93.28,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
000426,兴业银锡,自动发现,今日自动发现,39.2,4.31,37.73,39.33,37.3,37.58,248112.0,3.64,1.08,20260807135054,0.9359605911330072,-0.330536486142885,5.0938337801608835,3.8961038961039085,,C,50.0,4.31,54.79,90.21,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,90.21,0,未知,93.21,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
000021,深科技,自动发现,今日自动发现,41.23,3.31,39.39,41.29,39.07,39.91,490646.0,7.71,1.14,20260807135054,0.9729729729729719,-0.14531363526277818,5.528538520604043,4.671236354404651,,C,50.0,3.31,55.38,89.29,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,89.29,0,未知,92.29,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
600667,太极实业,自动发现,今日自动发现,19.83,3.44,18.9,19.98,18.45,19.17,619455.0,15.28,1.11,20260807135055,0.9019607843137242,-0.7507507507507616,7.479674796747959,4.920634920634925,,C,50.0,3.44,55.58,88.79,0.0,10.0,换手率偏高,False,0.0,0,,0.0,False,False,回避,当前无优势,88.79,0,未知,91.79,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
600105,永鼎股份,自动发现,今日自动发现,39.71,3.47,37.99,39.91,37.27,38.38,578276.0,10.2,0.94,20260807135054,0.9242424242424256,-0.5011275369581458,6.546820499060901,4.527507238747042,,C,50.0,3.47,55.52,88.71,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,88.71,0,未知,91.71,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
300136,信维通信,自动发现,今日自动发现,68.25,4.39,66.3,68.57,65.23,65.38,422382.0,7.63,1.34,20260807135054,0.9041916167664688,-0.46667638909142495,4.629771577495001,2.941176470588247,,C,50.0,4.39,55.25,88.65,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,88.65,0,未知,91.65,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
600489,中金黄金,自动发现,今日自动发现,25.93,3.27,25.07,25.93,25.0,25.11,225498.0,1.83,1.18,20260807135056,1.0,0.0,3.71999999999999,3.430394894295974,,C,50.0,3.27,54.71,87.8,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,87.8,0,未知,90.8,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
688981,中芯国际,晶圆制造,核心池,127.98,3.08,123.36,128.0,123.13,124.15,560476.0,2.22,0.96,20260807135055,0.9958932238193027,-0.015624999999996891,3.938926338016735,3.745136186770437,半导体ETF,S,91.44,-0.74,67.5,93.74,0.0,0.0,,False,0.0,0,,0.0,False,False,快吃肉候选,仅小仓1手；尾盘确认且不得急拉追入,93.74,10,高潮,90.74,A,所属ETF强；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；基础质量得分较好,板块可能处于高潮,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
002409,雅克科技,自动发现,今日自动发现,150.25,3.61,145.01,150.95,142.51,145.01,372204.0,7.91,0.85,20260807135054,0.9170616113744089,-0.4637297118251005,5.431197810679955,3.6135438935245956,,C,50.0,3.61,55.14,87.63,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,87.63,0,未知,90.63,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
000960,锡业股份,自动发现,今日自动发现,40.55,3.31,39.23,40.58,38.42,39.25,245081.0,3.76,1.18,20260807135054,0.9861111111111106,-0.07392804337111869,5.54398750650702,3.364771858271731,,C,50.0,3.31,54.78,87.59,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,87.59,0,未知,90.59,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
