code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open,etf_name,etf_grade,etf_score,relative_strength,quality_score,quick_profit_score,oversold_score,explosion_index,explosion_reason,held,cost,position_pnl,event_note,event_risk_value,event_hard_veto,event_unknown,signal,action,final_score,priority,life_stage,coach_score,candidate_grade,recommend_reasons,deduct_reasons,human_adjust,coach_action,coach_priority
600105,永鼎股份,自动发现,今日自动发现,38.92,4.74,37.53,39.2,37.2,37.16,325043.0,5.8,1.15,20260907140518,0.8599999999999994,-0.7142857142857117,4.623655913978486,3.703703703703698,,C,50.0,4.74,55.02,89.85,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,89.85,0,未知,92.85,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
601138,工业富联,AI服务器,核心池,66.5,4.41,64.6,66.88,64.6,63.69,974785.0,0.75,2.04,20260907140514,0.8333333333333354,-0.5681818181818121,2.941176470588247,2.941176470588247,人工智能ETF,S,88.73,1.71,67.98,95.73,0.0,0.0,,False,0.0,0,,0.0,False,False,快吃肉候选,仅小仓1手；尾盘确认且不得急拉追入,95.73,10,高潮,92.73,A,所属ETF强；明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高,板块可能处于高潮,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
000811,冰轮环境,自动发现,历史动态池,37.94,4.81,36.5,38.49,35.71,36.2,128343.0,3.51,0.98,20260907140515,0.8021582733812935,-1.4289425824889679,6.244749369924385,3.945205479452052,,C,50.0,4.81,54.22,89.21,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,89.21,0,未知,92.21,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
301171,易点天下,自动发现,今日自动发现,39.75,3.84,38.57,39.79,37.33,38.28,397546.0,20.44,1.41,20260907140518,0.9837398373983743,-0.10052777079667674,6.482721671577818,3.059372569354424,,C,50.0,3.84,55.2,88.68,0.0,10.0,换手率偏高,False,0.0,0,,0.0,False,False,回避,当前无优势,88.68,0,未知,91.68,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
600176,中国巨石,自动发现,今日自动发现,41.72,3.83,40.45,42.05,40.3,40.18,603821.0,3.69,0.81,20260907140517,0.8114285714285724,-0.7847800237812064,3.523573200992569,3.1396786155747813,,C,50.0,3.83,55.56,85.82,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,85.82,0,未知,88.82,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
688012,中微公司,半导体设备,核心池,343.86,2.52,340.0,347.93,335.78,335.42,450297.0,1.39,1.25,20260907140514,0.6650205761316887,-1.169775529560546,2.406337482875709,1.1352941176470566,半导体ETF,A,76.08,0.06,67.31,81.31,0.0,0.0,,False,0.0,0,,0.0,False,False,快吃肉候选,仅小仓1手；尾盘确认且不得急拉追入,81.31,10,发酵,88.31,A,所属ETF强；量能较健康；开盘后仍有承接；当日未明显追高；基础质量得分较好；板块处于发酵阶段,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
688361,中科飞测,自动发现,今日自动发现,312.11,4.11,305.0,315.58,299.4,299.8,218021.0,2.0,1.26,20260907140516,0.7855377008652676,-1.0995627099309124,4.245156980627929,2.3311475409836024,,C,50.0,4.11,54.68,84.85,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,84.85,0,未知,87.85,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
688167,炬光科技,自动发现,今日自动发现,314.0,4.84,307.58,318.18,305.27,299.5,310415.0,7.64,1.31,20260907140517,0.6762199845081334,-1.3137217926959655,2.8597634880597633,2.0872618505754614,,C,50.0,4.84,54.98,84.68,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,84.68,0,未知,87.68,A,明显强于行业；量能较健康；开盘后仍有承接；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
002396,星网锐捷,自动发现,今日自动发现,38.18,3.16,36.8,38.67,36.28,37.01,322609.0,11.36,0.87,20260907140518,0.7949790794979071,-1.2671321437807137,5.237045203969126,3.750000000000009,,C,50.0,3.16,55.02,84.42,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,84.42,0,未知,87.42,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
300285,国瓷材料,自动发现,今日自动发现,62.3,3.16,60.01,62.95,59.88,60.39,349822.0,6.66,1.04,20260907140515,0.7882736156351773,-1.0325655281969937,4.041416165664646,3.816030661556402,,C,50.0,3.16,55.09,84.4,0.0,0.0,,False,0.0,0,,0.0,False,False,回避,当前无优势,84.4,0,未知,87.4,A,明显强于行业；价格接近日内强势区；量能较健康；开盘后仍有承接；当日未明显追高；市场总体风险较低,无明显额外扣分,0.0,一级候选：消息面已确认无硬雷；尾盘不急拉时仅1手,5
